-13876,-23932,10364
-21768,-32768,8560
-13308,-19144,9840
-16240,9020,7912
-11872,-7372,7996
-23396,-32768,9620
-11484,-4948,7688
-21992,-32768,8636
-9432,11456,5752
-7084,32767,8216
-19620,-32768,14360
-14460,22248,8028
-18132,-32768,14036
-23320,-32768,9552
-9332,32767,7984
-16976,-32768,13224
-24096,-32768,10700
-4452,32767,4796
-18728,-32768,14204
-21512,-32768,8336
-9144,13196,5588
-17056,-32768,13328
-24108,-32768,10932
-4812,32767,6716
-7660,26892,4556
-17708,-32768,13768
-19496,-15576,8048
-4784,32767,6696
-9576,10472,5776
-23312,-32768,9788
-12660,32767,8096
-4584,32767,5940
-15188,-32768,11780
-16340,-32768,12856
-19528,-32768,14480
-20320,-22144,8180
-12032,32767,8148
-8244,21196,4888
-13256,-18364,9692
-19740,-32768,14388
-23968,-32768,10432
-4500,32767,5944
-9544,10780,5784
-15348,-32768,12140
-21664,-32768,8512
-15588,12396,8044
-6616,32767,7796
-4676,32767,4160
-18140,-32768,14136
-20576,-32768,14236
-20000,-32768,14400
-23956,-32768,10748
-4788,32767,4068
-18988,-32768,14608
-4600,32767,4424
-24338,-7935,12531
-6752,32767,4104
-21568,-32768,13532
-5080,32767,3960
-24068,-32768,10092
-4356,32767,4976
-24004,-32768,11748
-11404,32767,8212
-12904,-16672,9260
-10380,32767,8412
-14140,-27044,10740
-23832,-32768,9744
-15528,-32768,12108
-14164,24736,7964
-8000,23860,4644
-13112,32767,8116
-12058,25597,-9284
-22920,-32768,12852
-7932,24692,4648
-22924,-32768,9112
-9696,8784,6180
-13468,31020,8152
-22537,-2057,-2057
-17868,-32768,13892
-9280,12848,5684
-7796,26212,4412
-7160,32767,8368
-9216,32767,8528
-22632,-32768,8716
-20208,-32768,14260
-9112,14480,5460
-5168,32767,4240
-22808,-32768,8952
-6812,32767,4008
-4280,32767,4944
-21300,-30056,8096
-17672,-32768,13588
-4352,32767,4888
-8948,32767,8316
-20740,-32768,14016
-7104,32767,8008
-19740,-32768,14512
-9768,8416,6076
-22236,-32768,8676
-22236,-32768,8676
