-23748,-32768,10008
-15580,12396,8264
-8608,17824,5124
-14556,-27952,11236
-16696,-32768,13352
-17208,-32768,13656
-21764,-32768,13552
-22736,-32768,9204
-6804,32767,7676
-8456,18660,5188
-23612,-32768,9716
-5792,32767,7464
-12812,-15552,9524
-24120,-32768,10756
-8572,32767,8076
-15172,-32768,12104
-22848,-32768,12720
-20928,-27960,8572
-5956,32767,7516
-12544,-13204,9064
-24152,-32768,10804
-5212,32767,7028
-32515,11518,13281
-23280,-32768,12420
-6392,32767,7512
-6128,32767,3884
-14352,-27404,11420
-23076,-32768,12456
-18364,-6312,8080
-9324,11928,5924
-19140,-32768,14608
-23620,-32768,11920
-23668,-32768,9672
-23464,-32768,9452
-9328,32767,8036
-6084,32767,7396
-6196,32767,7520
-8628,32767,7984
-10320,32767,8204
-16220,7672,8224
-6000,32767,7320
-7200,32767,7828
-9360,32767,8228
-4752,32767,5420
-6160,32767,7352
-10796,32767,8112
-15320,13604,8332
-9632,32767,8168
-18868,-10860,8316
-23180,-32768,9396
-24084,-32768,11212
-23208,-32768,9708
-22040,-32768,13224
-21684,-32768,13536
-14932,-30932,11876
-5796,32767,3616
-7348,28876,4548
-5252,32767,6824
-19800,-18332,8268
-22112,-32768,13424
-22108,-32768,13260
-14376,-26360,11252
-4724,32767,4228
-9620,32767,8048
-10136,32767,8136
-23880,-32768,10192
-12092,-8720,8656
-23304,-32768,12428
-17972,-32768,14152
-24328,-5635,12251
-4788,32767,5292
-15136,14972,8172
-23592,-32768,12088
-22464,-32768,13080
-11244,-2860,7648
-5360,32767,6668
-24136,-32768,11036
-24180,-32768,11268
-20372,-32768,14372
-15432,-32768,12364
-13996,-24104,10776
-23124,-32768,12576
-20980,-32768,13992
-18436,-32768,14280
-11200,-12291,-515
-13944,-23220,10700
-10980,-1956,7448
-9404,10524,5804
-19448,-32768,14612
-21376,-32768,13720
-32739,6655,-23990
-5596,32767,7316
-20251,32765,-32322
-19164,-32768,14304
-14172,22732,8316
-4752,32767,5816
-15640,-32768,12448
-22888,-32768,8872
-4604,32767,5100
-24156,-32768,10880
