-6608,32767,3612
-23352,-32768,11748
-5676,32767,3412
-23352,-32768,13292
-5108,32767,5892
-22336,-32768,14328
-14424,-21968,11016
-21188,-32768,14692
-21752,-32768,14556
-18320,-32768,13792
-15884,-32768,12320
-12960,-12336,9604
-22168,-32768,14392
-23624,-32768,11528
-12752,31940,7720
-7332,32076,4192
-20600,-32768,14684
-5236,32767,6996
-18980,-32768,14244
-17880,-6988,7316
-4620,32767,5116
-11692,-3940,8308
-7428,32767,7876
-11332,-2224,8084
-23684,-32768,12372
-9488,32767,7808
-13004,-12580,9568
-22336,-32768,14336
-22168,-32768,8896
-5300,32767,7232
-15296,-29640,11708
-5180,32767,7228
-17364,-32768,13316
-23696,-32768,11832
-11880,32767,7748
-15376,-29980,11872
-23660,-32768,12380
-15776,7052,7548
-5960,32767,7432
-7692,28152,4424
-19852,-32768,14584
-14860,13912,7512
-5504,32767,7048
-6228,32767,3544
-12580,-9648,9148
-10928,2200,7484
-8348,22204,4972
-20400,-32768,14696
-21288,-32768,14544
-22812,-32768,14036
-23668,-32768,11520
-14368,18744,7608
-11476,-2720,7844
-23768,-32768,12440
-6376,32767,7560
-11348,-2256,8104
-13216,-13592,9880
-15492,-29212,11920
-7088,32767,4060
-5568,32767,3376
-4828,32767,3732
-5728,32767,3504
-7388,31052,4244
-11640,-3312,8236
-14952,-26412,11488
-14356,-21520,11076
-22940,-32768,13892
-23640,-32768,12936
-23624,-32768,11984
-23468,-32768,10952
-22732,-32768,9760
-10316,32767,7696
-14580,15868,7580
-22308,-32768,9400
-22616,-32768,14172
-13620,-16700,10368
-4720,32767,4836
-4700,32767,4296
-8190,-29182,19230
-23256,-32768,10920
-17436,-32768,13528
-6176,32767,3656
-3867,-1,-3367
-19044,-17520,7764
-18032,-32768,13744
-5032,32767,5524
-23476,-32768,12424
-14056,-17672,10544
-22204,-32768,9356
-7364,32767,3960
-23024,-32768,10704
-11068,1332,7780
-23424,-32768,11924
-5764,32767,6840
-15024,-25144,11680
-23152,-32768,11096
-9388,14828,5888
-20492,-28992,7952
-16716,-32768,13108
-5504,32767,6684
