-22800,-32768,8504
-4604,32767,6892
-24342,-26882,1987
-22304,-32768,14224
-18816,-10748,7420
-4336,32767,6200
-6532,32767,3964
-20876,-32768,15032
-23672,-32768,12228
-21964,-32768,8040
-14372,21048,7504
-10760,32767,8068
-5916,32767,7804
-4284,32767,5584
-4952,32767,3888
-6552,32767,3952
-19016,-32768,14296
-22020,-32768,14380
-22932,-32768,13684
-23640,-32768,12268
-23400,-32768,9692
-19924,-19192,7424
-4540,32767,6768
-8916,15200,5564
-15368,-32768,11656
-19912,-32768,14708
-23436,-32768,13156
-20088,-22288,7356
-23536,-32768,12620
-20360,-32768,14844
-32520,-21251,-14371
-12928,-14380,9252
-9284,12864,5796
-4500,32767,4048
-4728,32767,6716
-9368,32767,7964
-4424,32767,5808
-5388,32767,7284
-8876,32767,7892
-16348,5092,7480
-21656,-32768,7820
-24548,-29697,32331
-23668,-32768,12476
-21140,-32768,14868
-14508,-26888,11056
-28438,-15108,-26173
-4544,32767,6080
-20237,-26878,-27649
-14136,22600,7716
-23272,-32768,9768
-21324,-32768,14724
-16076,-32768,12224
-10372,4232,6828
-28446,-8195,30395
-4332,32767,5636
-5776,32767,7824
-5440,32767,7604
-32540,-6915,19643
-16180,-32768,12300
-22724,-32768,8760
-16112,7900,7304
-7200,32767,8220
-4920,32767,3872
-16276,-32768,12460
-23580,-32768,10184
-16752,2988,7336
-4752,32767,7408
-10272,4444,6580
-28651,-17154,28189
-23748,-32768,11560
-23280,-32768,13052
-21312,-32768,14776
-20576,-32768,14960
-21840,-32768,7892
-7408,32767,8100
-5564,32767,3868
-16292,-32768,12492
-22996,-32768,13532
-18976,-12320,7320
-7904,32767,8068
-6196,32767,7928
-10404,32767,7992
-17448,-2540,7448
-21164,-29880,7584
-23776,-32768,11516
-22012,-32768,14384
-23716,-32768,12048
-17140,-32768,13132
-4404,32767,4640
-22056,-32768,8228
-16708,-32768,13032
-10696,-2,-258
-22892,-32768,13996
-4668,32767,6140
-21428,-32768,14644
-20234,258,-9468
-18232,-32768,13772
-24566,17153,-31440
-8888,16900,5468
-22316,-32768,8684
