-22688,-32768,12792
-16084,-28640,12956
-10628,6280,7232
-10448,7392,7268
-6788,32767,6068
-21648,-32768,9604
-16452,-30932,13312
-6244,32767,4056
-20004,-31916,8956
-19352,-32768,14708
-7040,32767,6160
-16076,-27836,12940
-18480,-19332,8668
-20136,-31912,9060
-20580,-32768,14852
-7364,32767,6296
-13876,-12992,10764
-9912,32767,7532
-19972,-32768,15068
-6840,32767,5720
-15720,-25220,12568
-12144,28404,8044
-16888,-32768,13776
-6512,32767,3272
-22616,-32768,12560
-6576,32767,3688
-21144,-32768,14604
-6320,32767,4124
-22420,-32768,13172
-6424,32767,3740
-21832,-32768,14188
-7532,32767,3644
-19212,-25692,8812
-16984,-32768,13616
-24343,-25344,4578
-20560,-32768,14888
-6684,32767,5720
-19816,-32768,14892
-9016,32767,7076
-6540,32767,3420
-32531,28669,11468
-20976,-32768,14664
-28644,31230,-7360
-8404,32767,6688
-10092,11464,6716
-22664,-32768,12056
-8800,32767,6860
-6556,32767,3360
-11156,3684,7876
-19852,-32768,15044
-22604,-32768,12544
-21284,-32768,9408
28700,17663,18754
-19468,-32768,15164
-11120,4020,8196
-6928,32767,5356
-22508,-32768,12064
-10668,7848,7628
-11816,29080,8180
-19584,-32768,14908
-6868,32767,2984
-10508,32767,7852
-16972,-10108,8548
-22492,-32768,12076
-22044,-32768,9988
-22416,-32768,12804
28675,-5379,25586
-13224,-7840,10292
-6840,32767,3732
-10096,32767,7544
-14764,7372,8428
-9556,32767,7336
-7132,32767,6156
-14400,-15648,11268
-20220,-32768,9152
-6568,32767,2936
-16820,-32740,13648
-8824,32767,7004
-18460,-32768,14544
-6228,32767,3316
-16040,-1284,8500
-20504,-32768,14888
-13048,-7800,9688
-6484,32767,3168
-6104,32767,3384
-9388,16376,5664
-14000,-15584,11084
-19252,-32768,14776
-20964,-32768,9188
28684,-1535,-10445
-6408,32767,3352
-20076,-32768,15004
-16184,-992,8400
-5980,32767,3416
-16984,-32768,13532
-22748,-32768,12892
-13916,16508,8140
-8444,24368,4608
-21368,-32768,14776
-6024,32767,4032
