-18776,-32768,14452
-24100,-32768,10168
-18824,-10508,8600
-17460,-1500,8668
-11984,32767,8336
-20036,-20680,8860
-11020,32767,8416
-6964,32767,7560
-7180,32767,7448
-7316,32767,7552
-5504,32767,6620
-6360,32767,7128
-6704,32767,7496
-8824,32767,7980
-11196,32767,8336
-7312,32767,7552
-5900,32767,6776
-14840,16648,8660
-17988,-5104,8532
-22104,-32768,9040
-23864,-32768,9704
-23252,-32768,11872
-19428,-32768,14476
-13544,-19968,10472
-5436,32767,6188
-15788,9556,8560
-12260,-2818,-10177
-22008,-32768,12832
-12259,11774,-10686
-15316,13768,8680
-5024,32767,4984
-10732,-332,6772
-9480,9860,5500
-16280,-32768,13208
-23484,-32768,11512
-11396,32767,8456
-5144,32767,4212
-12560,-12968,8864
-15736,-32768,12848
-12476,-12284,9004
-5304,32767,3840
-8808,32767,7920
-22440,-32768,9200
-14900,-29552,12248
-17488,-2384,8492
-21372,-32768,13436
-10260,3720,6364
-5124,32767,4308
-9636,32767,7888
-17344,-1516,8500
-16764,-32768,13676
-16820,-32768,13768
-10496,2172,6588
-5996,32767,3724
-5420,32767,6452
-12032,32767,8568
-22752,-32768,9272
-21488,-32768,13312
-15056,-31272,12424
-5400,32767,5980
-8720,32767,7936
-21388,-32380,9052
-20376,-32768,13956
-9344,11168,5588
-6080,32767,6800
-23716,-32768,9604
-7941,6142,20961
-6772,32767,3764
-10304,32767,8304
-23236,-32768,9332
-17976,-32768,14336
-5596,32767,3640
-17444,-1320,8488
-19092,-32768,14388
-21800,-32768,9096
-10208,4208,6448
-12020,32767,8416
-22236,-32768,12848
239,30974,-23090
-17200,-164,8524
-16448,-32768,13600
-7468,27388,4248
-5068,32767,4280
-10616,32767,8324
-22952,-32768,9308
-14136,-23796,11040
243,-5634,-17962
-5888,32767,3740
-12336,32767,8656
-23244,-32768,12068
-14456,-27136,11772
-9108,12424,5704
-7756,24732,4336
-6528,32767,3848
-6416,32767,3692
-5052,32767,4212
-14576,18844,8388
-23764,-32768,9888
-18740,-32768,14480
-8840,15252,5068
