-20408,-25112,7628
-22780,-32768,9008
-19444,-32768,14352
-24342,25346,12518
-14128,21404,7640
-23648,-32768,12380
-14636,-26288,10740
-24350,-26372,-5699
-6496,32767,4180
-24341,14846,1732
-6568,32767,4128
-13420,-18348,9616
-10804,820,7188
-5748,32767,3812
-6592,32767,7724
-17092,-188,7592
-23664,-32768,11560
-18368,-32768,13832
-6464,32767,3880
-17416,-2904,7404
-18548,-32768,14000
-5748,32767,7204
-20412,-32768,14892
-5084,32767,6392
-10884,1588,7284
-23580,-32768,11324
-9080,32767,7892
-5392,32767,3696
-5584,32767,3608
-5012,32767,5924
-15576,7248,7636
-22948,-32768,13732
-22344,-32768,14304
-8688,20640,5136
-21020,-32768,8436
-5136,32767,3976
-8388,23556,5068
-21112,-32768,14996
-18328,-13484,7712
-5096,32767,3840
-15256,-26512,11592
-22812,-32768,10412
-14984,9548,7700
-5600,32767,-258
-11080,1884,7460
-21132,-32768,15140
-22936,-32768,13588
-18340,-14192,7828
-22836,-32768,10696
-22216,-32768,14412
-19944,-32768,14984
-23028,-32768,13052
-22132,-32768,9176
-17076,-5012,7560
-13952,18024,7732
-7016,32767,7112
-5272,32767,4676
-12056,16384,-18210
-12724,28192,7720
-15516,5808,7748
-8504,32767,7436
-7572,32767,7152
-5388,32767,6000
-5356,32767,5352
-5476,32767,6092
-5168,32767,4588
-12048,-3592,8528
-8704,22200,4904
-6444,32767,3804
-5208,32767,4020
-9348,16856,5480
-6828,32767,3868
-5412,32767,5444
-11408,32767,7776
-5236,32767,4148
-7792,29568,4408
-10428,6524,6904
-10924,3884,7380
-15168,-24468,11308
-23260,-32768,11388
-11492,32767,7624
-5136,32767,4904
-24574,3068,-26645
-10876,32767,7796
-20212,-32768,14916
-28446,22013,-4415
-23436,-32768,11720
-18956,-32768,14220
-5152,32767,5584
-20451,-9986,-29118
-12260,-6912,8708
-12076,32767,7852
-18080,-32768,13680
-6280,32767,6960
-21136,-32768,14892
-5524,32767,3684
-22244,-32768,14464
-10824,32767,7612
-11012,2380,7340
-22820,-32768,10060
