-16608,-32768,12748
-15860,-32768,12332
-22244,-32768,13584
-19236,-32768,14188
-11136,-2328,7348
-5432,32767,8172
-19612,-14756,7568
-7436,32767,8584
-10784,32767,8404
-16820,5784,7628
-23156,-32768,8720
-24060,-32768,10684
-22280,-32768,13620
-20332,-32768,14228
-16108,-32768,12320
-9572,10152,5940
-17144,-32768,12920
-15076,-32768,11372
-17132,-32768,13032
-19708,-32768,14116
-22580,-32768,13208
-23880,-32768,9868
-22680,-32768,8432
-20808,-24396,7520
-5556,32767,8224
-7400,32767,8640
-8604,32767,8512
-11140,32767,8392
-9348,32767,8572
-8132,23060,4936
-10836,-512,7128
-16157,9725,-22088
-10012,7304,6192
-9812,8752,6084
-11328,-4212,7476
-12864,-1,-1
-12864,-1,-1
-4820,32767,4304
-5444,32767,4060
-16272,-32768,12460
-16772,-32768,12852
-24321,-259,4069
-15284,-32768,11560
-15628,-32768,11928
-23536,-32768,12744
-22072,-32768,13676
-18608,-32768,13980
-15720,-32768,12000
-10888,-688,6928
-24351,-16386,9657
-5288,32767,4040
-10956,32767,8416
-23824,-32768,10080
-14748,-32348,11096
-3972,32767,5368
-17260,2240,7408
-20972,-26060,7692
-22388,-32768,13444
-14892,-32768,11244
-6444,32767,4184
-4228,32767,7000
-18480,-6060,7448
-20108,-32768,14336
-4088,32767,5864
-12560,32767,7972
-19392,-32768,14308
-7276,32767,8304
-20188,-32768,14392
-7936,32767,8236
-18944,-32768,14100
-7052,32767,8228
-18588,-32768,13980
-6376,32767,8228
-23996,-32768,10936
-15872,-32768,12160
-4644,32767,7708
-23556,-32768,9576
-9020,15364,5388
-21696,-32768,8004
-22032,-32768,13820
-4096,32767,5976
-23672,-32768,12340
-3996,32767,5204
-20920,-32768,14532
-12896,32767,7860
-23968,-32768,11016
-5784,32767,3988
-22032,-32768,13916
-14244,25620,7844
-5108,32767,3884
-16796,-32768,12876
-23744,-32768,10596
-4084,32767,5440
-23436,-32768,9672
-9756,9084,6028
-22828,-32768,8796
-14324,-28677,-1029
-6840,32767,8388
-22436,-32768,13592
-4240,32767,4496
