-10484;-1548;18399
-17652;-18804;780
-17120;-4808;17336
-8748;2372;11152
-18460;-3888;18008
-12992;-2856;8312
-15996;-9988;14352
-13268;-5692;10944
-17780;-14204;860
-15068;-7988;11608
-14712;-12700;8192
-14596;-7404;6616
-8604;4488;10348
-16076;3192;12284
-15068;-10596;6460
-10436;460;10144
-18092;-15560;1168
-18188;-16608;18068
-12976;7044;10764
-8016;2972;10984
-8016;2972;10984
-14120;1416;11032
-18020;-14188;1180
-32516;-17660;-4875
-17528;-12652;3040
-16116;3644;12144
-17832;-13084;2372
-15196;-4840;12456
-17616;7816;18080
-9292;5716;10032
-7968;5220;11248
-8816;-756;11348
-32768;-26115;7943
-15156;-3500;6520
-18628;-140;16096
-9828;-228;10796
-16140;3344;12404
-18668;3880;15620
-14664;-6932;10460
-16960;-12260;2328
-28419;-18431;-20487
-16628;-5608;17212
-17140;-1;-1
2564;2688;368
-18636;4500;15504
-13552;6752;10936
-10936;7396;10336
-8472;7788;10200
-11512;-4060;9368
-15048;-9396;6700
-9100;756;11196
-18532;-1328;16728
-8132;1912;11324
-14648;-6512;8436
-13080;7004;10688
-12020;-2208;8964
-17244;-10935;-1
-17700;-14384;1984
-14532;-7512;6556
-8348;2960;11272
-14208;7024;11388
-24323;3587;5368
-18324;4224;18108
-18344;6812;14540
-8532;6500;10220
-8000;5516;10980
-9240;5736;10056
-17820;6792;18176
-10488;8320;10368
-10924;-2476;9656
-13884;-9148;7468
-9468;1224;10604
-9504;460;10844
-14960;-10592;8183
-16680;-14644;2816
-16884;2940;16652
-17632;6740;13724
-18472;12084;16052
-18548;9332;15456
-18568;7848;15388
-14556;8376;11656
-11860;-4932;8844
-16368;1220;14948
-7872;5036;11348
-18316;7764;14220
-17812;-16756;628
-8724;6148;10248
-16252;1624;15328
-15112;-9492;5960
-11928;8088;10576
-14948;-7724;10680
-8952;2696;11144
-16192;7196;12540
-16064;-1584;14752
-10688;-1541;14752
-7820;3428;11460
-9600;7708;10096
-18172;6712;18348
-14848;-5192;10420
-9656;368;10596
