-15012;5644;11292
-18436;8804;16608
-10488;7000;9864
-9724;6588;9764
-18612;5860;16792
-12492;-5276;8612
-8648;6412;10796
-9092;6760;10248
-18332;9214;-258
-17284;-20572;900
-13944;5372;10848
16385;-17665;-17655
-17880;4752;18304
-10864;5788;9992
-10216;5732;10008
-17076;-216;17548
-9636;308;10740
-16108;-1372;15520
-15432;-8144;5568
-16212;1964;12336
4097;3582;17161
-16424;3608;12524
-14564;4440;11344
-17180;-11684;3352
-18940;3424;16216
-14184;-12192;9116
-14160;-10664;9004
-16340;612;16592
-16196;5616;12068
-17788;-21160;588
-17468;-18472;1996
-17428;-16828;2448
-17484;-20640;832
-14532;-13216;7260
-17420;2180;18332
-17684;4220;13196
-9020;4160;11168
-16016;-9984;5092
-18708;5948;15879
-13460;-7708;7684
-15100;-15184;5556
12542;-11264;-22279
-18608;3984;17168
-9196;6812;10144
-16220;-17124;3192
-14340;-10924;8148
12541;16900;-22029
-18292;3680;18132
-9060;6648;10428
-9060;6648;10428
-13392;-5316;7520
-14436;-7672;10768
-17844;-18672;764
-14372;-6560;13311
-17508;-820;17960
-13168;4764;10516
-13900;-8344;7116
-14628;-6812;10952
8445;-17917;-17931
-11576;2484;10144
-14388;-8440;9784
-10272;4728;10140
-4096;14076;-25338
-16328;4356;12276
-17500;-17256;992
-4095;-16128;17673
-16564;1028;12364
-16448;-2128;16240
-17164;-21096;1588
4096;7421;22026
4096;7421;22026
-9768;3908;10612
-17536;-10656;2144
4097;-3840;-16120
-13696;-5560;7364
-15168;-6492;13108
-18152;-2332;13944
-8700;3008;10452
-16624;-10752;4232
-17724;-18008;1700
-12332;5604;10292
-15492;-13704;4908
-14024;1448;10928
-17528;-12044;2612
-14652;-4248;11760
-18796;-5380;16580
-14192;3424;11277
-8732;4856;10312
26619;-1029;-1029
-17976;3084;13652
-8788;4104;10908
-17564;-11284;1948
-17880;-3168;18148
-8416;3852;10864
-4096;-23556;-32249
-18844;1336;14936
-9028;5412;10172
-14952;-8292;6172
-17568;-14096;1832
-17632;-12636;2132
