-21644;212;17044
-6060;2496;8880
255;26374;14854
-14572;8136;13208
-31088;-7044;1316
-27128;-5676;3572
-10332;2772;9980
-9388;2864;10568
-7956;9504;12160
-32768;-5224;3024
-956;2104;8820
-4880;5996;9144
-7812;3136;9368
4351;12547;20482
-10472;2244;10724
-32768;-3216;5048
-8992;10504;13344
7328;-3308;11388
-5236;6000;8752
6172;-584;11836
4872;708;9956
-6148;1728;8128
-19208;-4380;7536
22304;-60;20652
-32768;-9232;-3060
-32768;-7120;1956
-7140;3456;9192
8088;-3024;11024
-1508;320;8048
-32768;-10804;-5376
-32768;-8284;-860
-32768;-2244;3364
-27364;-660;14960
20880;-1752;19232
-3868;8360;9776
22664;-1248;20356
-13852;708;9980
-5024;1320;18128
-32768;-10032;-3216
-32768;-8780;140
-32768;-10948;-4148
7624;-1908;11100
-9756;10516;13808
4844;8064;23572
0;-6671;-25346
-14412;8324;13400
253;-17911;-769
-18888;5108;15144
-32768;-9112;-784
2848;-628;15972
-2880;7676;9644
-32768;-9968;-5728
24872;4964;26144
2508;1704;15496
-32768;-5032;-404
-32768;-9228;-672
8444;-11527;25092
-6828;3072;9820
-32768;-8468;-3692
-13312;916;9804
-22372;2892;10252
-27040;-872;14988
-18860;-2404;7792
4776;8244;23576
4351;2818;-24832
-32768;-11268;-4596
6296;-1180;10356
-19708;4816;11544
-8112;2072;17988
-32768;-8928;-1060
-11600;216;17280
-2156;6968;9436
-4640;2568;8564
-26680;236;7336
-32768;-2812;3160
-20436;4520;10936
-32768;-9032;-4484
-32768;-9440;-1856
21316;5572;26540
-21300;652;16144
3348;1184;15908
-8284;10352;13824
10668;-1764;12276
-3843;23031;9972
-14412;-796;17824
-32768;-9320;-5716
-32768;-8208;68
4349;-7433;6661
18796;-2452;16684
4097;-5645;-11006
-32768;-8424;-1276
1868;636;15176
-32768;-8100;-3452
-32768;-8224;-336
-29048;3156;9700
-32768;-10072;-1264
-3842;10760;4348
14932;-2212;15080
3;16372;-6655
3580;-1516;11508
