-19828;-32768;15000
-7340;32767;6796
-19688;-32768;15076
-28651;-10499;-23264
-21516;-32768;9336
-16868;-32768;13332
-22452;-32768;10428
-18740;-21260;8496
-6584;32767;3612
-19640;-25280;8560
-21136;-32768;14976
-5896;32767;3416
-21020;-32768;9180
-12344;-5696;8808
-5856;32767;4292
-21988;-32768;14220
-22012;-32768;9664
-22492;-32768;10068
-8664;24864;4672
-10104;10680;6620
-6920;32767;5924
-22576;-32768;13072
-8720;24596;4748
-14800;9032;8104
-6584;32767;6496
-21688;-32768;14448
-14288;-18512;11172
-22768;-32768;13288
-6480;32767;3384
-13928;-14596;10564
24823;4097;-21244
-22056;-32768;9652
-19972;-32768;14868
-10264;7660;6684
28904;7424;20703
-22264;-32768;13936
-17024;-7092;8312
-22820;-32768;12224
-20772;-32768;14936
-22204;-32768;14132
-7404;32767;6712
-22756;-32768;13496
-7748;29968;4028
-18216;-32768;14052
-12428;31792;7908
-17552;-32768;13636
-17552;-32768;13636
-19052;-32768;14720
-22344;-32768;9768
-10976;32767;7684
-7116;32767;3804
-20720;-32768;14792
-5152;32767;4128
-5028;32767;4164
-7232;32767;7008
-7008;32767;7068
-20004;-25744;8368
-23092;-32768;13448
-15868;-32260;11944
-9304;14264;5672
-4900;32767;4724
-4936;32767;4164
-5716;32767;6336
-20276;-26660;8668
-7260;32767;7180
-5956;32767;6372
-5108;32767;5152
-5360;32767;3700
-8188;22412;4840
-9072;15684;5584
-14692;-24424;10816
-17648;-32768;13404
-23620;-32768;12128
-23436;-32768;10956
-21576;-32768;14608
-6012;32767;3640
-18692;-15388;8228
-22296;-32768;14424
-18792;-16588;8196
-5284;32767;3948
-19192;-32768;14600
-16404;424;8108
-9104;17120;5548
-23236;-32768;12448
-8320;32767;7108
-10600;5080;6812
-22996;-32768;10796
-5220;32767;4700
-12276;-6788;8764
-22076;-32768;9624
-5340;32767;5620
-14796;13972;7964
-4876;32767;5028
-20980;-32768;14620
-4964;32767;3836
-22668;-32768;9732
-4844;32767;4760
-23620;-32768;12104
-9264;12792;5856
-23100;-32768;10496
