3136;3840;8376
-27064;-5008;3084
4232;-2572;9604
4812;-3208;9344
3900;-3284;8804
25332;3004;24348
10848;7656;25268
-32768;-12112;-5212
-24656;-3256;4884
-3842;9977;-3322
25384;5900;26208
251;-21509;-24831
-16960;1236;17164
-16960;1236;17164
-32768;-624;12108
-3452;576;8504
18616;-2748;16692
-17024;7424;12564
-23612;-136;16128
22316;6088;26544
-29044;-6176;2836
8446;22536;-8705
-32768;-5300;6432
-25300;-4400;4688
-24232;-3940;4764
17740;8076;26548
1032;6444;9376
-19028;256;7904
-10168;3496;9948
4351;7958;-28420
-32768;-10676;-3292
-14972;9088;13232
12539;-18438;-12287
-19580;6320;11492
15172;-3980;13860
-32768;-9112;-1016
250;-24323;-32512
25672;4860;25688
-32768;-8764;-192
-12668;10108;13432
5872;9572;23936
-32768;-5984;4496
24964;400;22744
-32768;-9264;-588
7196;1284;8752
-20148;5772;11432
-3652;7896;21256
25972;3532;25264
255;20981;-15617
-32476;-1872;13080
12543;-23785;13563
-32768;-6528;508
255;-20714;-8453
-32172;1056;9236
-32768;-12136;-5524
-6956;10424;11992
4098;17653;-17150
7848;164;9240
-19812;288;16128
-9968;3308;10188
3720;-1772;9712
-3324;516;8956
-6840;2484;9964
-1432;1240;17476
-32768;-4576;2760
10256;9108;25080
-23556;-4176;5156
4349;-18934;-29187
-32768;-3636;948
18852;-3124;16420
4052;-1892;9404
2596;-1892;9184
-14432;2204;9848
7640;-216;12924
-32768;-11460;-4084
-31208;2176;9644
3080;-1728;9152
-22620;-116;16292
-19588;6020;14432
-12988;2512;9976
-2312;7800;10116
12068;-3168;12560
-23708;2612;9348
3508;2500;7752
-21612;-848;13312
1424;4884;21668
-2460;6288;8992
-460;-368;9064
12543;253;19467
25436;3676;24900
-25876;4424;11996
-25320;2396;7928
-15172;9096;13148
-21752;5816;13804
-18212;-1752;7852
18372;6852;26688
-5212;9832;11320
-32768;-8632;-1924
-32768;-5368;1320
-32768;-7652;-3272
