-20227;-7425;-2057
-9064;-2688;6392
-22436;6264;6376
-16383;10999;9214
-1472;-108;11212
-32768;4912;3224
4244;-2104;12936
2512;-2936;16720
-32768;3632;1504
-20968;728;6572
-32032;3700;4292
-16382;8187;27386
-32768;5964;1772
-17672;1348;6104
11344;-440;17224
-24840;7784;11588
-8191;9973;29180
4436;2196;13784
-20226;-29954;3843
-32768;5180;1520
-11520;-3784;5056
5500;-3416;13736
-6412;-4892;8340
-17872;-392;7356
-25860;5968;6180
-24628;3304;6184
-3842;16384;268
-19096;1716;7800
-2944;-8716;9536
-9460;-1852;5988
1532;-9528;10768
-21096;1220;6480
-32768;5612;3868
-20708;2404;7024
-22780;6020;6748
-26628;872;11184
-3844;-7176;22266
5564;2560;14224
-18856;1356;7848
252;-9992;8443
-32768;4476;1776
-30764;4560;9232
-12260;-1680;6372
3568;-9808;11484
-17956;756;7720
-10168;-1276;5580
708;468;18672
-32768;7036;2992
-32768;5168;2120
-24212;2956;12752
-14844;776;14244
12052;944;17168
20480;-15609;-32514
-4544;-4924;8840
-9308;-4356;6492
-11312;-2320;6160
-6024;512;7888
-26832;3844;11488
28926;20475;17921
-32768;6692;2324
-18804;544;7736
-9300;-2952;5852
20482;-29183;-27396
-13912;-2632;6548
-7124;-3908;7624
4852;-8992;12892
-21960;-1708;12276
-12836;1508;6712
15328;456;19348
8408;-7420;16176
8016;-1436;17188
4072;-1760;12664
-32768;5408;3040
868;1704;19344
-32768;892;2532
-28136;2072;4448
-11816;-4760;5232
-28417;-7;-29442
-13976;3576;7348
-8284;-3588;6924
7640;-2408;17960
-3168;-2960;17104
-20478;17915;2298
-30432;-656;9696
-21560;2548;6736
-32768;-316;6268
-10216;-3868;6004
2140;-1032;17976
-7240;-3020;6712
-18460;-2332;13408
-32768;4276;396
-29120;5912;5340
-32768;-1560;7344
-13324;4020;6900
-16129;-1791;18171
-1000;652;10504
-7924;-5632;7224
-32768;2324;1948
-2656;2908;18120
4964;-4652;14256
