-8304;32767;7652
-10660;32767;7952
-10116;32767;7852
-5036;32767;6396
-4712;32767;4512
-5176;32767;3588
-10212;6780;6584
-22332;-32768;14096
-23084;-32768;9888
-9364;32767;7932
-9996;8000;6336
-22864;-32768;9172
-5232;32767;3676
-23528;-32768;12880
-15176;10524;7700
-5368;32767;3532
-24565;-32255;-2509
-23836;-32768;11804
-13788;-20648;10256
-12428;32767;7944
-20478;6652;22764
-19404;-18940;7740
-7228;31512;4204
-18804;-32768;14240
-16316;2944;7712
-5200;32767;6864
-16154;-6402;11196
-23704;-32768;11084
-6444;32763;-1029
-20560;-32768;14664
-4864;32767;6512
-17448;-32768;13588
-11024;32767;8036
-14288;-23340;10848
-4952;32767;6468
-21176;-32768;14688
-11188;32767;7988
-10040;8128;6132
-22748;-32768;14041
-4696;32767;5384
-13628;-17052;9944
-21164;-32768;14764
-21212;-32768;8348
-5140;32767;3760
-20712;-32768;14668
-22776;-32768;9380
-15844;6524;7892
-6128;32767;3720
-10712;2968;7008
-22032;-32768;14312
-18116;-9948;7800
-4660;32767;5316
-10844;2756;6928
-17020;-32768;13188
-23492;-32768;12956
-4764;32767;5340
-9900;9816;6312
-19572;-32768;14704
-22072;-32768;8896
-4836;32767;5892
-14116;-21140;10660
-19448;-19740;7792
-4808;32767;5964
-18880;-32768;14156
-18028;-8384;7644
-4848;32767;3952
-18208;-32768;14040
-23564;-32768;11148
-17664;-6544;7684
-4768;32767;6056
-7684;27580;4308
-18188;-32768;14064
-12996;29268;7884
-4540;32767;3968
-15196;-28588;11552
-23084;-32768;13580
-22680;-32768;14004
-18408;-32768;13996
-11616;-2652;16382
-6928;32767;3852
-5208;32767;3716
-4832;32767;3952
-14008;-19592;10372
-9636;11312;6136
-6276;32767;7064
-22868;-32768;13696
-7712;29736;4292
-11648;32767;7728
-23552;-32768;11356
-16383;6141;14825
-9808;11656;6176
-5880;32767;3636
-5112;32767;6316
-11480;32767;7800
-22132;-32768;9068
-23592;-32768;12168
-13980;-19032;10292
-5220;32767;6540
-22228;-32768;9164
-22296;-32768;14360
