-4644;6740;11688
7108;3692;9988
-6184;7844;12040
24576;7931;4102
-4660;1736;18668
19612;3752;18960
-28840;-4180;12888
-22348;-1932;12328
-13560;2108;8804
-32768;-3844;2892
-32768;-7656;1144
16637;23816;29692
-15540;1664;8920
-4680;-688;8020
16732;3924;17352
-7632;716;8416
-32768;-3980;2024
-32768;-7724;8884
2816;-7724;8884
-11640;1992;9136
3132;-716;10368
26100;9484;25268
11840;1528;14632
-24784;-1480;5832
-21548;5720;9596
-17336;1712;8392
-18152;-3284;13948
-32768;-8204;7188
-32768;-7308;9380
16384;-7174;23808
-18460;-1644;15144
-32768;-9424;812
-32768;-4884;2604
5700;3520;9420
-2856;-772;8520
8664;5288;22924
-32768;-11372;708
-32768;-13008;-2940
-32768;-7924;5720
-3996;23563;12541
-3948;-156;8244
-5528;64;8284
8445;3337;-23043
21296;8568;25720
16384;22522;-22266
-19916;828;7352
-28760;-4752;12704
-13544;-464;16112
-32768;-13256;-4924
-32768;-5084;100
-32768;-8324;-2356
-17624;6736;11280
-32768;-6220;-1548
25760;7044;23408
16637;11269;-28164
-700;4748;9440
-32768;-5040;1796
-8236;-480;17156
-7220;1416;16372
16637;9486;-11524
-32768;-2272;1616
-10856;1396;9048
-32768;-10272;3636
-32768;-7276;1164
-32768;-10412;2732
1400;2604;9048
-32768;-12180;-2068
-11980;1380;9396
-32768;-6160;-1792
-17132;-1404;15560
2120;-368;10036
-32768;-9672;56
12288;5370;-1785
-8052;6456;11728
-7036;5596;11244
-28500;3044;5792
13144;3964;16160
5052;1756;10367
14988;4772;17540
-32768;-11180;-3960
-10072;752;8512
-20472;952;7092
-32768;-7264;10272
-2044;4940;10040
-32768;216;3976
-32768;-12532;-4328
-13620;-484;15072
3888;-260;10760
-21500;-3520;14360
-32768;-8816;8580
-14460;6960;11408
-6852;72;7944
880;1412;15440
-32768;-12116;-4140
19644;6284;19872
-32768;-8804;7088
11728;6464;23604
6196;2596;12248
-11792;784;16128
-92;3576;15288
