-32768;4916;2848
1320;-4096;11716
20732;23038;-18422
-8008;-5144;6820
-32768;-144;5864
20733;20984;-9988
-32768;2380;2140
-14836;-712;7100
-32656;7120;3304
-8744;-3996;5928
-8232;-4020;6136
-9564;-2684;6348
20734;-20490;-1285
-32348;4536;3568
244;-4084;11836
3760;-3948;13020
9776;1176;15892
-32768;-996;9284
-32768;1468;6164
28927;3837;21767
-9652;-4884;6328
-12640;2496;8072
-26832;5616;4504
11464;872;17568
-32768;-1188;7348
13320;4100;18416
28924;-27913;-23554
3336;-4472;13692
4;-4540;11484
6948;-3184;15148
6672;-780;14724
-2924;2336;18008
-11852;2096;8096
-6968;-4556;7192
-17716;3968;6696
-12128;-920;7284
11428;880;734
-5284;-5520;8884
-6896;-5420;7668
-32768;-368;3516
-28672;1546;14089
3720;-4592;13696
-17516;2440;15352
-11908;-1496;7564
28927;-26883;-20484
-32768;4540;1148
-8928;-6124;6644
-32768;-916;10152
-12560;-1260;7396
-23460;4308;5376
-11284;-3586;-258
-688;-3692;11668
24579;15100;-25860
-9248;-5248;6412
-32336;3528;3680
4364;-1192;14160
-24321;5879;28922
-32768;4028;2088
-9304;-1876;7048
-20479;-28156;9468
1132;-2444;16780
-32768;5564;1920
-10500;-2620;7116
-11900;-1040;15756
7976;-2160;17708
-2716;-4224;9560
-184;-892;17636
-16224;3672;7640
4104;-3352;13620
8816;-2648;16980
-22936;-2836;12928
-32514;-9472;-10230
-12468;-736;7208
12588;-432;18128
-28292;-312;12120
-23480;3448;5420
7908;3000;19540
-26596;6444;4740
-9288;-3074;-258
-7848;-3068;15816
-21952;4312;5872
-6744;-4840;7692
-32080;-2012;10976
-13492;-44;7096
9904;-1740;16452
28927;27399;14091
-992;-4120;10324
-32768;5972;1816
-10612;744;8124
-32768;6568;2380
12376;3956;19428
-15648;1368;15936
7368;324;15016
-3900;-5008;9508
9572;936;19048
-14108;3332;8056
3540;-3952;13572
224;-3468;11400
-29024;5692;3856
-2280;-3912;9860
