4716;-908;12904
-32768;-8636;-1096
-3956;232;19644
-32768;-8236;-244
-4372;1344;8896
0;8435;-22273
-28648;-764;14236
-16848;7040;12604
-26320;3064;11944
-17652;5396;15564
-18444;-800;8304
-12892;1940;10272
2720;-1012;17232
7968;26400;2848
14616;8928;26120
-11344;9588;13380
-8640;236;18296
860;1300;16640
-14628;708;18656
-4620;8924;10440
-12768;152;18056
-32768;-8104;-608
14512;9304;25936
3880;-1180;8104
22388;500;20408
-10960;2656;10324
-18152;-176;17648
7128;-652;9352
5632;-796;16564
-32768;-3144;10408
5164;520;8348
-3612;1256;8048
856;184;16736
2556;9496;23012
-6772;9732;11508
-9936;-120;17580
-20724;4860;13864
-31520;-7724;2012
-28664;-6920;3520
-32768;-1528;4124
-22348;-3216;6224
-11384;2308;11048
-32768;-6864;3264
-32768;-9012;-5316
-32768;-5140;5728
25248;6476;26400
-32768;-9036;-1464
-32768;-6860;-3264
-5672;8836;10756
-17204;-1856;16588
8216;7640;25108
6784;-2348;11800
-8704;752;19388
-26512;-4476;4356
-4244;4744;7512
244;7036;22816
-32768;-6232;60
-32768;-4872;5756
-12736;2048;9696
-21760;-3260;6448
1;25075;-20482
-32768;-4300;468
-10784;10288;13604
24024;1616;22920
-32768;-7560;832
-7408;9752;12068
-8672;10344;12860
-32768;-7916;572
-23984;-184;15632
-32768;-8264;-52
24272;900;22544
-3845;19201;-4352
-1980;-372;16820
-12500;1816;10384
-32768;-11064;-5584
-3842;-5888;-32002
-5524;2352;8984
-3336;948;8620
-7937;20498;-19714
-32768;-6996;2704
-32348;-7036;1404
-32768;-5016;5896
-12668;448;17212
-7820;10336;13236
-6500;7716;19580
-32768;-7944;812
-32768;-8664;684
-7939;-7416;-6657
-32768;-9676;-1392
-16964;-1460;8760
-3841;9213;-18175
5328;-1524;14804
252;2554;6146
-3644;2416;8748
-5228;7672;20184
-17704;5076;9540
-32768;-2384;2848
-24508;1220;3344
-18808;1988;3840
-32768;-6656;-2868
