-15820;-508;9744
4396;960;11888
4349;-21243;-20215
-18032;1452;14100
4148;3788;15636
10260;3108;14700
-32768;-7244;9732
-19408;6884;9996
-2984;-544;7844
-32768;-7380;8920
16636;14601;16905
-23556;-2084;6736
4351;-2052;32263
-5612;-1360;7464
-32768;-10076;2260
4350;2055;-8217
-9729;-1;-1
-32768;-13064;-3372
4648;1348;11312
-13464;44;9776
16637;-23045;-3839
-32768;-11380;-4312
-4684;2212;17024
-4095;-17418;20225
-32768;-9396;4944
-17844;-12;8532
5252;1768;9353
-3492;1360;18984
-32768;-4592;2976
-10356;-1568;8212
-24578;-258;-258
-12136;-484;9744
255;5637;-5634
6428;1896;11592
5436;4324;21916
-12628;1036;8992
-6296;-1316;7876
1136;1060;9768
24620;9916;25412
20;3440;8940
4349;28695;-4613
-14680;-2240;14988
12289;12787;5378
-22948;-1804;14620
-32768;-12788;-4504
-28068;-2252;4636
17516;6348;18468
-19032;5696;10800
8446;-24302;-8447
-16836;388;9360
8447;5124;-30199
-1576;3744;16876
4097;19187;-21759
-32768;-8320;936
19920;7432;19860
22440;8704;21796
-6168;-812;7228
4380;-2204;11148
-10396;-1040;8812
8192;13310;19967
4440;708;8928
10496;3588;15556
-22052;5008;8624
-7284;2304;8780
-9896;5168;10592
-7400;3228;9116
1824;-1372;7800
252;-9734;257
-7264;3372;9216
-9200;-228;7248
-24752;-3360;14136
22656;7900;22864
4349;-3336;26371
-408;-520;9096
-10188;-2020;7820
-25564;-2592;6484
3748;-704;8676
-6300;196;7124
8445;22264;-7166
-96;1384;9836
4004;-1116;11624
-2084;148;7880
-11744;-1212;15996
-14188;-520;9928
-3843;-3337;23299
-3996;2664;18892
-11816;-800;9936
-3728;844;15008
4351;24826;30726
-32768;-664;1692
-4648;-1032;7508
-4928;-40;17352
23136;8296;24848
-300;188;14280
21300;7684;21136
-24192;-4040;11600
-8552;-964;7040
-8552;-964;7040
1552;868;14156
-23004;-2932;6804
