-22508;-32768;540
-8072;-32768;3484
-14996;-32768;1788
-32768;-32768;-3008
-9664;32767;5264
32767;-31124;24916
8;-3794;-2510
-32768;-32768;-5088
-32768;11020;4092
10292;-2300;15276
32767;-26520;32767
-32768;32767;10072
18676;-16104;13020
27184;-27252;20692
-32768;-28828;-6416
-4428;24984;10376
32767;-26656;30772
-32768;-22480;-3924
-18252;32767;-2924
-12956;32767;1324
2088;11096;14580
1500;12412;14396
9144;-688;15216
27244;-26416;14288
13280;-32768;10600
-4084;-3093;31282
-12456;32767;2188
-30080;32767;268
-13892;32767;632
-17608;32767;-2140
10304;-2372;15280
32767;-27632;32767
-32768;-32768;-3292
-32768;-32768;-9276
-32768;-32768;-9352
-32768;-32768;-9164
4116;-11773;-16298
-4804;-32768;3956
-11188;-32768;2372
-18700;-32768;1268
23208;-30516;16412
32767;-27312;27204
32767;-30816;29980
18032;-15560;12620
239;-31523;-585
-32768;-32768;-8132
30732;-28036;23096
12964;-8032;13940
-32768;32767;11156
26224;-29924;18732
-14628;32767;200
-32768;-32768;-3164
-6340;27252;9492
-8476;-32768;3752
-15128;32767;-196
25144;-30396;17696
-30472;32767;760
32767;-31456;22560
-32768;-32768;-5588
-32768;32767;11192
3908;6568;15032
32767;-30512;29784
14288;-32768;10780
-32768;-32768;-4856
-32768;-32768;-9220
-32768;-18956;-3252
-32768;32767;7168
-688;14368;13848
32660;-30840;22468
32767;-27108;29544
-32768;-32768;-412
-32768;32767;4624
1660;10020;14648
15996;-13324;12172
18100;-15856;11948
28152;-27688;15964
32767;-26948;32767
-32768;-32768;-1700
-32768;32767;9404
16836;-13944;12572
-420;-32768;5484
-3604;21260;11824
-32768;-32768;-9192
24652;-23484;12776
-32768;-30488;-6908
8556;-772;15196
31652;-27620;23988
-32768;-23784;-4688
-20676;32767;-3556
-7580;29680;8172
-16724;32767;-1676
16892;-14184;12440
31380;-27756;23648
-32768;-32768;-6644
-32768;32767;6360
17648;-14968;12560
30712;-27916;22648
-32768;-25116;-5156
-26276;32767;-2452
-14968;32767;124
