14756;11296;26140
-30180;-192;13292
6548;-2996;10724
-32768;-6044;400
-20848;5068;11032
-20672;5316;11404
-32768;-13820;-5252
12052;9112;25048
21544;-768;25048
-32768;-5676;-284
5072;4644;16408
-8860;140;8808
15064;340;15576
-32768;-1212;3332
-32768;-9472;660
16384;9987;-31478
-32768;-9224;2340
19916;8784;26152
-7076;8496;12316
-32288;-4136;3064
-32768;-10688;3660
-20264;6656;10672
976;3592;8460
-32768;-11396;-4684
-3484;-2056;7968
-32768;-9540;1353
-540;-2400;8664
4350;-28156;25856
19988;2312;18496
-11004;2816;17380
8446;5645;32507
-32768;-9628;-3476
17984;2084;17856
-924;2176;17500
-6912;-1672;7908
7720;2980;10788
22688;8548;26152
20480;13053;-20471
-32768;-9984;-3960
6928;2280;15112
-18744;796;8204
-11072;1152;17918
16385;2432;17918
16639;-1;-1
16176;7776;25264
-32768;-9384;-3144
-308;4500;9408
-23828;-1356;14588
-3916;-1864;8128
-29164;2072;6344
-30984;-3360;12532
-26208;-1320;5200
736;-2028;9248
800;4092;16632
-32768;-13316;-5532
16637;-17664;26112
1212;4012;9248
16385;13812;30722
15032;2876;16296
-4500;-1840;8040
-32768;-5940;1476
-32768;-8194;-258
-32768;-8728;604
3308;4040;8764
-32768;-7764;3720
8472;5868;23088
12541;4111;7932
18760;4156;18252
-18884;7144;11084
3924;3016;8912
20735;-25863;-31481
25152;8504;23836
-10964;484;9320
16639;25599;-13824
-32768;-5512;-1732
20480;-16652;5634
-32768;-9420;3744
-26176;3424;6676
-13240;4076;11468
12540;-4614;27395
-4820;-772;7404
-32268;-4272;11948
-32768;-8848;1988
-11432;8812;12808
-20908;6708;9984
-25624;4940;7528
-32768;-6720;7760
-6352;-1196;7752
-13492;8468;12248
6716;1924;13620
-9180;632;8496
-32768;-8916;-2832
-32768;-6708;240
2832;-230;4785
-12340;1168;9136
-32768;-8208;540
-7848;-748;8512
-12960;1384;8932
-32768;-8864;56
-19660;-28;15396
