8064;-1844;12760
-14036;-3764;17332
-32768;-7112;-3052
-8032;-1392;7576
-8032;-1392;7576
-6860;-1680;17848
-32768;-4112;-900
-16960;-3160;16320
23584;5272;25164
-7156;-1612;7628
15660;2248;25108
-11864;1708;9256
-6828;7840;8940
-7328;-696;7828
-4488;8124;8228
18200;3712;25220
6932;1080;13948
5884;-2348;11320
-7939;-2553;-3
-15032;1808;8492
-32768;-8552;-3892
-27492;-932;4608
25072;1500;24536
-32768;-3560;232
17404;3908;24556
-7276;-1352;7488
-6672;-1140;7348
17472;-200;19236
22984;4216;25236
8324;-1116;19112
8052;-464;16956
-4084;-3140;18672
4796;2616;9500
-7939;-14845;-2554
-7004;348;7824
-12288;26351;-2057
6344;1256;10320
-9192;-104;9628
-32768;-4492;4244
-848;-324;17904
-32768;-8988;-3828
-12288;759;-29691
-296;-776;20664
-12035;8711;32507
-6096;-4244;18804
-4220;9264;7300
-31124;-4180;12252
-7336;496;7832
26312;-4;23812
-8212;-568;8796
13772;-4804;15300
-3841;507;-13318
-4824;8320;6352
-760;5872;6296
-30764;-7584;2896
-11460;4536;12076
21948;236;19768
-9052;8000;10832
-7939;-1542;-28667
-11948;7972;12236
-29844;-2500;6848
-11464;836;9676
-21032;4992;9312
-32768;-3472;-1196
1744;3704;8184
-31972;-4148;5648
15904;-2384;14846
-1440;8336;6820
24508;628;21664
8496;5884;14176
-28784;-124;7044
2532;2796;16920
18272;684;25368
-32768;-6324;-916
32;10736;7468
-32768;-7636;-1652
-24444;-1176;4948
1;25300;2228
-32768;-3468;332
23372;4292;22328
11416;-2740;12860
-1568;-2050;-258
251;-8705;27130
-20396;4808;9540
-32768;-9028;-2308
-14632;1044;15412
-20600;-732;17124
3132;2508;7564
-32768;-9272;-4112
-32768;-8184;-380
2144;4664;14612
-676;-4716;8468
732;5876;6496
-32768;-12420;-4324
-3842;10499;-27636
-32768;-3764;2876
-14020;2236;13676
-4096;-28673;-1
16216;-2852;15912
4350;17657;-11515
