-32768;1312;12592
-27080;3120;15176
3136;16756;2944
-27142;23037;-10752
-8900;544;10460
-32513;-503;4
-26844;1544;8560
28925;-25596;-23296
-21460;-7024;5268
-4136;7236;20920
-32768;2136;13440
-10260;9016;18056
6348;4156;9624
-27820;-8820;2032
27204;1072;22352
-19024;5976;12296
-24572;12020;1279
-656;11416;21160
-13856;8556;13320
-21924;2628;15368
-21924;2628;15368
-16828;-2280;8232
23996;9700;27460
6792;12496;23692
-5596;11036;19388
-32768;-9036;-1636
-32768;-9856;-3028
-19320;7856;13852
-10296;-632;10056
-32768;-2796;8440
-5892;9224;12780
1104;-1920;9136
364;7188;11012
-32768;-5468;4604
-28669;-6158;5120
-8360;-1520;8548
-24574;-16653;20740
-15452;-2964;9088
4888;-2324;10108
-6364;-1124;8400
-28417;-28395;8959
-32768;-10916;-2696
-7668;-840;8380
-32768;-4148;3582
-32768;-2864;2776
1028;3856;8136
-32768;-896;10612
-7832;-1500;8364
-23352;3976;9772
-22668;6100;11892
-8236;9048;12892
8160;1356;10440
-6816;-1240;8244
-32768;-13104;-5464
19824;13496;26892
-28288;-864;7736
-5108;636;8868
22080;3168;26804
-32768;-10056;-384
-32768;-10388;-840
26748;3512;22788
-32768;-6420;-1148
24916;2400;21164
18440;-1044;16380
-32768;-4608;5088
25744;8512;26732
9584;13360;24112
24068;1364;20564
7448;924;9064
-14128;-3500;9740
5016;2476;8432
-32768;15358;-6390
2940;1396;15612
-20479;1040;22017
5496;3788;9416
-32768;-11080;-264
-8020;-1072;8276
-12684;-1544;10416
-32768;-2460;9052
-32768;-12440;-4204
23612;11708;27556
-32768;-6664;492
-10908;48;10276
-32768;-11304;-1560
-32768;-2648;8788
5248;1632;8416
-31776;-8824;1312
24579;-26122;-32003
-7592;36;8680
-32768;-12300;-4112
13816;508;14320
-1892;-1992;8452
-25488;-7564;4136
28180;10732;26804
-24816;5128;11240
-23464;-6520;5232
19684;13060;26920
-7232;5608;19696
-32768;-5160;-816
7348;3724;9572
