-32768;4280;2812
-32768;952;3256
-20226;10744;10240
-16996;-5588;14760
-13024;-2076;7644
-10256;-3028;6456
-32768;248;2236
4084;-4756;13272
-15556;276;15608
-15264;2044;7148
-31676;1620;9816
-10948;-1840;7008
-18508;1476;7100
-32768;-4432;7116
-20084;792;14448
904;18940;496
-5836;-3376;8140
-3843;11001;-11770
5816;-4260;14076
10880;-348;18316
-3841;-24054;25861
7560;272;16192
3004;-2228;16376
5364;832;13668
-4012;-2808;17276
-32768;2860;6700
-29188;4172;4156
-10624;-2564;7012
4104;260;13540
-22703;-1;-1
-32768;-5676;9576
3728;264;13080
-13960;716;7284
8192;-28658;-20734
-9748;-3572;6896
-15600;1008;7432
-22832;3792;5780
-14120;1332;7552
-8944;-2480;6392
-6688;-1288;6484
-5704;5800;18152
-1084;-552;10308
-32768;1600;1076
-8920;-3072;6296
-800;-4908;10960
-11104;-4576;15400
-32768;1148;3608
-32768;5028;2532
-31440;4680;3736
-32768;5664;2784
-9980;-1704;7076
5956;-2772;13944
9264;-2148;17752
-23424;-3160;12904
-14548;2648;7888
-8544;-1992;6240
8792;-2752;15540
-32768;220;3960
-23520;4748;6040
-6832;-3036;7008
5932;-3396;14732
-6676;-3100;7320
-23136;1372;13144
-32768;3796;2544
-32768;1560;3344
-32768;5920;3412
-12028;-356;7616
5696;-3964;14512
-32508;1068;9896
10116;-2260;16404
748;-4452;11644
-6868;-4632;7860
-5808;-424;17444
-9788;-1912;6396
-9676;-3268;6600
-32768;3584;480
-3004;-1432;17692
-2376;-2112;9452
2840;-4268;12496
-9768;-3036;6268
-3648;-1888;8836
-1784;-4476;10648
-20227;11255;-27903
-17240;772;6504
-32768;5024;2684
-10604;-752;7388
-13624;-4188;15024
4184;-3196;14576
-5600;-4560;8016
-15460;4668;7804
-11324;-1828;7196
7944;-2048;14956
-7120;-4532;7860
1328;-3272;12164
1388;1620;19156
-32768;3176;2848
-7188;-2560;6524
-32768;2484;952
-32768;280;3572
-23208;6292;6272
