6784;4956;15120
24564;9556;27100
-32768;2176;840
8720;7032;21084
-32768;-340;-564
23328;2972;20780
-8904;7768;17256
-32768;-7460;812
-12216;8112;14044
-2104;8252;14108
-32768;1364;1916
27900;6184;23100
-16676;4252;10512
-32768;5400;5468
-18216;-10392;6692
-30336;-9368;2828
-32768;-2808;660
-680;7416;14120
-1004;8408;21044
-9104;-916;9472
-32768;-9936;900
-32768;-9908;-1276
-32768;-10024;-520
-17592;-6972;7460
-24132;-9160;4344
-32768;-10500;-1168
4099;12275;-13314
-22300;3528;10564
1380;3616;14372
-32768;-6280;5508
-2888;-5532;8940
32416;6380;27768
-24932;-2880;4992
12272;5060;13232
17472;9300;25952
9244;3688;12924
-11236;3688;12924
19760;9340;25264
-7312;-7248;8216
-32768;-7524;1788
-32768;-10076;-2408
-17172;-9984;7320
-30124;-6388;2540
-31884;-8448;2280
5968;5796;14324
25108;1040;21228
5364;4952;14960
-16368;-10572;7300
28828;11872;28304
10284;6584;15636
-15492;-4980;8702
-32768;-14032;-6332
-32768;-6244;2012
-12720;3352;16560
-32768;-8964;-1044
-32768;2043;-1029
-32768;-7320;316
-11384;-2064;9036
-13420;-2920;9824
20484;3823;-9729
-10272;-700;10304
-32068;-9396;1000
4351;23548;-15873
-2176;8212;13832
-32768;-6368;616
6948;6476;23740
4099;-12815;25855
-32768;-6920;1788
872;1428;13892
-29732;-4492;7316
18880;12376;25504
-15040;-1428;8760
-12460;5584;14092
28716;4856;25988
-27736;-8400;2804
7336;7224;13824
19596;12148;26220
-32768;-10060;-404
-25820;-2904;9488
11948;-3556;12708
-32768;-10204;-148
-18060;5472;12556
14252;-1728;13020
-32768;-1804;9848
12728;10864;25208
-6428;0;9448
27884;5060;25792
18988;7892;26964
-23684;3708;12544
-32768;-5808;-2584
-2320;10056;20864
26768;7456;27248
-19848;7328;12952
4351;8708;-4855
-32768;-11148;-3684
-19112;5004;15712
20480;-15367;19459
-32768;-9212;-944
5820;2940;13944
8192;31225;-32259
