-18940;-32768;14520
-20408;-32264;8880
-5968;32767;4932
-12124;-4264;9012
-22324;-32768;13908
-15264;5956;8328
-6196;32767;3408
-18592;-32768;14436
-21200;-32768;9336
-6700;32767;6144
-11588;-216;8164
-11492;32767;7920
-13304;-10768;9960
-22992;-32768;11072
-5948;32767;5088
-14152;-16212;10936
-22944;-32768;11124
-6676;32767;6192
-13616;-13372;10168
-18972;-21140;8580
-15604;-26072;12016
-5944;32767;5624
-23020;-32768;11268
-13932;-15392;10520
-9416;32767;7520
-21292;-32768;14804
-8192;26880;4436
-32740;20222;24631
-9680;13280;6128
-22796;-32768;13420
-5848;32767;4028
-22912;-32768;13004
-7820;29720;4340
-11456;32767;7744
-18036;-12936;8360
-21208;-32768;9184
-23296;-32768;11668
-23268;-32768;12140
-23184;-32768;12336
-22888;-32768;13604
-21368;-32768;14680
-17940;-32768;14008
-13456;-12940;9832
-9960;9600;6548
-5844;32767;3336
-5600;32767;4344
-5636;32767;3572
-8252;24440;4840
24818;-27396;4052
-14648;-21168;22014
-16000;-30172;12192
-13844;-14840;10212
-12196;-4628;8396
-8720;21172;4956
-8132;25904;4584
-19912;-32768;14856
-23040;-32768;13348
-19116;-20160;8580
-5864;32767;5692
-32542;-23553;29381
-15860;-29688;11908
-23140;-32768;12704
-18532;-14632;8360
-32531;26112;-5650
-13096;-10936;9428
-23256;-32768;11812
-5504;32767;4828
-18840;-32768;14288
-14208;16580;8200
-13783;-258;-258
-19176;-19408;8484
-8428;21544;5128
-22976;-32768;10640
-5352;32767;3896
-22824;-32768;10404
-5344;32767;3836
-21992;-32768;14368
-5496;32767;5640
-20652;-32768;14940
-9184;32767;7360
-18104;-32768;13632
-7644;32767;6916
-21624;-32768;14532
-5288;32767;4380
-22304;-32768;14276
-5560;32767;5480
-22536;-32768;14268
-11396;-672;7700
-22748;-32768;10308
-5624;32767;3632
-21180;-32768;9100
-23032;-32768;13676
-20444;-32768;14836
-11472;-2572;8004
-5140;32767;4412
-20512;-29708;8764
-17792;-32768;13524
-5388;32767;5160
-23244;-32768;13012
-9308;14200;5780
