-2824;-2672;7604
-32768;-4668;-8
-32768;-4632;1284
-32768;-4140;548
24829;16124;25092
-32768;-5004;900
20480;-14570;5508
7500;-620;12372
-11744;9852;12000
-2560;-2192;17456
28927;-258;-258
-1504;4848;7196
-12160;10376;11752
-32766;-22283;-23549
-17500;-2960;13384
-32768;-7356;-2684
-5620;7184;6852
2000;-1408;16800
2716;92;8604
10080;-544;13768
-32768;-8648;-2408
5052;1316;13400
-32768;-1984;7612
-32768;-4216;1344
-28419;30713;-20994
21020;-1472;21524
-32768;4740;1380
1022;-258;-258
1022;-258;-258
3336;-1184;9096
22792;1648;21816
-32768;-6648;-2456
-20480;23567;-31492
-3216;3604;6620
-19020;3556;14000
1596;-1088;9632
-23688;964;8196
-32768;-3608;8956
-12784;-3708;8956
-32768;-4648;8188
19856;2804;19936
-8192;7692;-22533
-30344;-1092;3628
-30936;-6492;12260
-32768;-5380;884
-5620;-1884;7344
-32768;-4468;164
-12280;-3300;9808
-32768;-1072;4992
-6684;8908;8540
-12286;14836;23806
-4404;3744;18196
4168;-2280;13916
4848;2236;10920
-30188;-1136;4780
1392;-1048;17460
22508;4080;25140
1;19444;-27139
1984;3212;9128
-31232;-5284;2436
-32768;-7848;-3184
-20456;-5044;6928
-32768;-8000;-1484
3012;32;12084
-32768;-5976;2252
-3842;249;4607
-6608;1257;-258
-12020;-4868;17816
-936;768;8572
-32768;-5044;-444
-12035;-14846;4611
-8432;10596;10836
400;-1852;20912
-3843;-23803;773
21172;5536;25688
-19448;-3692;16548
-32768;-8244;5476
-5256;7036;7044
254;-1800;-23292
-19940;-1848;13148
-7939;-10504;28413
-32768;-2912;3444
-12196;-88;8432
-920;920;8584
11508;3848;23728
-14164;-744;15624
-32768;-9172;-3744
-24996;1900;6888
8446;-12276;25862
-8668;-636;8000
-1700;3268;8148
21468;2996;22916
-32768;-7856;6744
-4095;2046;6410
-17860;2296;10100
13560;4240;24604
-9048;2043;-1029
3208;2132;10204
-24416;-3692;11804
254;19703;9215
