-23552;-32768;11064
-5008;32767;3960
-23528;-32768;11308
-5076;32767;6236
-20048;-32768;14736
-10924;32767;7824
-14976;-27404;11188
-22512;-32768;9236
-4576;32767;4168
-23384;-32768;13156
-6772;32767;7596
-16436;-32258;-258
-15384;10900;7840
-16135;-14340;25565
-5632;32767;6880
-22156;-32768;14408
-5908;32767;3840
-21684;-32768;8512
-19176;-32768;14152
-18412;-32768;13748
-7460;28044;4756
-4724;32767;5508
-11652;32767;8040
-24551;-17408;16459
-21576;-32768;14560
-24554;254;26142
-23456;-32768;13208
-22576;-32768;13904
-23124;-32768;13388
-23524;-32768;10412
-23460;-32768;10096
-14228;22668;7820
-21512;-32768;8216
-22560;-32768;14092
-20468;-32768;14592
-20296;-32768;14584
-17832;-32768;13472
-19432;-32768;14440
-11496;-4436;8008
-4528;32767;4180
-4700;32767;6044
-9124;32767;7888
-7364;32767;7724
-20412;-24252;7904
-21244;-32768;14540
-6072;32767;3968
-19224;-15824;8008
-12038;-16131;-31776
-6336;32767;7236
-12500;-9604;8780
-18552;-32768;13880
-13668;24736;7804
-5848;32767;3680
-8179;24317;15624
-20880;-29468;8340
-4980;32767;5376
-16136;8188;32476
-4904;32767;6248
-20688;-26600;8116
-21880;-32768;14500
-23816;-32768;11976
-23852;-32768;12028
-21812;-32768;14348
-6388;32767;3980
-23064;-32768;9872
-20388;-32768;14596
-4992;32767;5368
-10796;1896;7328
-23436;-32768;10516
-4628;32767;4784
-22444;-32768;8904
-23584;-32768;12944
-15724;10572;7684
-8116;32767;7796
-4704;32767;3996
-18252;-32768;13532
-23072;-32768;9180
-6072;32767;4048
-20700;-32768;14412
-19964;-19520;7824
-4296;32767;4836
-23908;-32768;11880
-12592;32767;7964
-8200;32767;7836
-22612;-32768;9420
-8165;8701;-8143
-12476;29844;7208
-21524;-32768;9468
-20912;-32768;14648
-8204;27016;4452
-8196;26376;4292
-7964;-10497;-21548
-5180;32767;5332
-5060;32767;4776
-6644;32767;3376
-21872;-32768;14336
-19280;-19516;8012
-5484;32767;3480
-12259;-5378;-13759
-11308;-484;7876
