-7938;-1515;22013
-9844;2912;11460
254;25091;29705
-19556;5280;11408
-8136;10724;13120
-20380;-2316;7104
-12232;9284;13816
-12172;1776;10124
-32768;-10464;-5748
-496;7004;9544
-1448;-740;16992
4616;-556;13716
-24944;-1516;15232
-14916;-908;9856
-32768;-8168;808
-32768;-4920;5736
-32768;-5736;3724
-14136;616;9756
24548;5988;26684
-32768;-8184;-376
-32768;-7616;668
-32768;-9324;-4576
1256;5060;8300
-32768;-9132;440
10156;-1836;12336
-28988;-1652;6032
-32768;-7640;1344
2400;4952;8424
-32768;-1764;3496
19636;-2028;17020
-32767;-258;-258
-32768;-10152;-2160
-11052;4;17840
1;14065;-11266
12;524;15912
-9996;7532;18256
-32768;-8448;836
-7940;-25863;-29182
-5648;2360;9120
5452;392;10156
-32768;188;5620
14688;-1360;14724
-6620;10608;11800
-9396;1920;9516
-32768;-9780;-4024
-3844;3843;17663
-26776;-6520;3528
20180;-1532;18064
4351;13564;6917
-30800;-6824;900
15244;8212;26536
-6664;3756;10388
26012;2512;24116
-31216;2184;10180
15636;8684;26324
26584;3892;24564
-29204;3048;9800
-16576;-768;16820
-32768;-9668;-2468
-5372;3312;10068
-12532;9024;13748
-4095;21237;-16383
-15736;-708;9244
17088;6828;26484
3532;-284;15896
-9324;480;17852
4104;-1228;9336
-32767;-258;-258
-2984;0;16280
-32768;-5516;2436
-10128;8220;17552
-16148;-1720;8988
-7937;11799;30206
-19980;-532;16592
-23040;-4748;5048
-4094;-27404;-2815
-32768;-3900;11268
-28560;3920;10340
-19576;-3364;6796
8056;-2264;11696
6352;-1044;11864
-10048;1776;10700
-7076;2912;10416
-11000;916;18572
-7938;-23046;-20733
-13476;-184;10132
-3604;9028;20240
9816;-2640;12452
-32768;-3696;6416
22728;2072;23832
0;27383;-10216
-32768;-7816;-4356
-32768;-2764;7412
-6648;3288;9192
-31292;-2280;4088
-7496;3484;10040
-32768;-3264;748
-11232;-352;18096
24256;4064;25604
-32768;-8416;-4760
