-17112;2324;19048
-16524;-2948;18476
24828;7683;-14853
-14212;1660;9884
-18200;-16552;260
-16340;-10812;3376
-17868;3048;14300
-18036;-15524;432
-17164;4784;18960
-17164;4784;18960
-11872;4804;8948
-15648;-576;16500
-14772;-9592;7864
-13028;-5508;8108
24830;27388;-32251
-16628;4776;19024
-15756;3884;17208
-15064;-9192;6176
-10020;4428;9032
-13300;2236;9464
-17892;-13960;260
-9752;308;10520
-15084;-2428;12644
24577;-21763;12807
-10220;3412;9012
-17232;4832;19028
-11496;-5708;9464
-8884;4476;10772
-15988;956;17392
-14236;-8608;6868
-18100;-16320;152
-16924;2296;12944
-15532;1664;11232
-9080;1760;9656
-16496;624;12260
-15852;68;11536
-16188;-15040;3608
-10108;-2052;10532
-15804;-6272;11588
-17296;-8740;3212
-8708;-120;10808
-14976;-5264;10604
-13444;-7008;7684
-17900;-17232;180
-15120;-5436;11880
-9156;3512;9348
-9156;3512;9348
-17436;1312;13356
-15788;-7844;4660
-14972;-5276;10596
-17172;-2928;19020
-13512;2488;9672
-16420;-14224;3348
-15652;-6676;13788
-10812;-64;9296
-10828;540;10144
-15016;-11684;7084
-15672;-14988;4828
-16840;-17904;18688
-16140;-12728;3920
-18264;-13444;14740
-17696;-7948;14084
-8488;3888;10400
-8964;628;9664
-17380;-13340;1132
-15292;-1028;12144
-11140;-284;9216
-9436;2636;9452
-8436;1044;10732
-18092;-14160;872
-15472;-13716;5768
-13840;4248;10188
-16408;-5524;12452
-8676;2200;10168
-10772;-144;9496
-14732;-6056;6436
-17776;-13248;1756
-15624;-9696;4924
-16532;-11620;2884
-28671;21501;8966
-17900;-7668;18864
-17088;-1584;18616
-16076;-608;16352
-18208;-13568;544
-8532;-940;10728
-17936;-1144;18836
-15016;-7900;7848
-13712;376;9980
-11600;-6828;9536
-16936;1512;18508
-10200;1336;9192
-16176;-5636;16544
-15272;-1636;10940
-20479;-5378;-20473
-18672;3168;17444
-9372;-2568;10684
-15904;-6900;14408
-16300;-68;12248
-15916;-10672;5188
-8976;1368;9720
