-8420;5332;11024
-8948;1800;10804
-9420;1104;10688
-10600;-364;9936
-9632;2496;10368
-8528;5640;10568
-17832;7140;13852
-17280;-17860;2476
-9568;7968;10624
4348;21509;-27661
-14248;-7336;9560
-17448;-20616;1092
-9800;1784;10432
-9592;7920;12287
2832;-761;1521
-18308;9664;17832
-16944;-16176;3292
-16232;-13332;4472
-17260;-20952;892
-16744;2356;15952
-18352;7980;14408
-10444;1096;10048
-15580;-16360;4108
-15874;-258;-258
-15892;-2740;14148
-17468;-21380;764
-12500;7148;11040
-15840;504;13476
-9792;1632;10320
-18996;9168;16780
-17404;-22284;984
-12428;8016;10952
0;4092;25607
-16944;-20212;1340
-13700;-7188;7156
-17484;7064;17212
-17196;-17220;2848
-8232;6080;10872
-12492;7113;-258
-18884;8852;15544
-17260;3992;16784
-16544;-20028;2008
-13732;7540;11528
-14968;-3040;11800
-10496;-272;9684
-18768;8028;15300
-16040;-17644;3396
-17028;-15304;3292
12543;-21508;-8693
-15324;-11936;5436
-17528;-21084;916
-16792;-1756;15472
-15688;5944;12628
-16180;-12320;4624
8447;-17924;16132
-17268;2576;16612
-8420;6264;10700
8447;-12035;29705
-14352;-9284;9328
-16412;5276;12836
-8500;6208;10696
4097;25856;26888
-15740;-16792;3864
-15164;-4928;12372
-18616;7156;17432
-17944;7844;17724
-15840;-17248;3296
-9028;8236;10716
-9136;8616;10572
-18552;12176;15188
-15236;-2000;11904
-15156;3628;2912
-11014;-1270;4608
-8736;8288;10492
-15252;-10636;5648
-16012;1076;13676
-8860;3980;10668
-18908;9536;16716
-18716;8992;17356
-17440;6948;17384
12541;2555;18181
-18872;12808;16900
-17108;-17112;2756
-18856;12248;17400
-8244;6844;10984
8193;-25088;22026
-16252;-16800;3136
-17364;6700;16096
-17464;-19860;1412
-8100;6748;10700
253;-15109;26375
-17656;7980;16556
-17380;-20724;1092
-9008;8716;10700
-18568;12608;17500
-16304;-14212;4156
-18776;12976;16480
-9984;668;9920
-15692;-14840;4576
-15692;-14840;4576
