-9364;16168;5640
-14096;18120;7664
-16568;-32768;12700
-6212;32767;7312
-21792;-32768;14436
-5400;32767;6692
-23392;-32768;13244
-19280;-32768;14384
-5480;32767;3416
-20132;-26084;7956
-5436;32767;3316
-21424;-32768;8860
-8940;19392;5236
-22096;-32768;9412
-9056;18148;5552
-10104;32767;7696
-17824;-32768;13696
-11184;32767;7720
-20504;-32768;14612
-5320;32767;3460
-5020;32767;5632
-23084;-32768;10660
-16004;-32760;12536
-3858;-767;-10509
-22018;-258;-258
-11556;-488;7848
-3867;-32256;21208
-8328;32767;7612
-21644;-32768;8940
-18900;-32768;14160
-4880;32767;4452
-19540;-21888;7936
-20340;-32768;14712
-9240;16124;5600
-7652;29944;4292
-20752;-31788;8272
-13592;-15852;10212
-4868;32767;5364
-9516;32767;7736
-5928;32767;7136
-18992;-17388;7600
-23324;-32768;11340
-18804;-32768;14132
-6256;32767;3660
-10716;3376;7276
-7032;32767;3816
-4812;32767;3872
-11996;32767;7772
-19004;-16584;7760
-13152;25784;7568
-21052;-32768;8200
-22860;-32768;13996
-14440;-21740;11120
-6144;32767;7080
-22924;-32768;10368
-20728;-29632;8080
-22636;-32768;9812
-23016;-32768;10200
-19472;-20332;7748
-8480;23020;4712
-20696;-32768;14628
-19328;-17596;7892
-5400;32767;6996
-20732;-32768;14536
-15644;8036;7664
-6752;32767;3920
-20628;-32768;14544
-21044;-31556;7956
-9932;8464;6480
-21848;-32768;14424
-19348;-18004;7676
-4852;32767;6320
-21344;-32768;14612
-17204;-2488;7340
-4628;32767;5108
-12836;-11116;9208
-19260;-32768;14440
-13308;26192;7788
-1027;-515;-515
-12724;-11580;9352
-23180;-32768;13808
-12832;31448;7756
-9960;9508;6392
-15188;-28244;11732
-18556;-32768;14124
-23372;-32768;13316
-18524;-11804;7668
-4672;32767;5588
-20876;-32768;14680
-21688;-32768;8684
-6884;32767;7620
-4756;32767;5612
-13540;-15688;10044
-16656;-32768;12916
-21096;-32768;14872
-23608;-32768;12116
-23312;-32768;13252
-19928;-32768;14668
-23312;-32768;13276
-19756;-32768;14548
