13616;2084;15316
-32768;-7260;1772
-9216;588;8228
-21956;204;6624
20481;3834;-31235
-32768;-9400;940
-32768;-7912;1316
12542;-17414;8452
-32768;-12752;-4448
4756;1828;8744
16639;-3074;-28929
-17904;100;15552
-4708;2740;16648
-9500;8372;-1
-16588;7740;12036
4096;11259;10247
-32768;-13148;-3780
3192;-1616;10360
-32768;-8404;6760
16638;9720;-22778
-32768;-9772;2484
-9688;995;-515
3732;3632;9520
26816;8480;24240
5340;4320;13836
26908;8312;24072
-32768;-9380;4916
12288;11003;11272
-21268;176;7044
1736;-1168;9928
-4828;-1288;8080
2848;-828;10228
-32768;-12080;-480
5764;4172;13204
-15640;1700;8944
26448;7964;23592
25268;9832;25892
-32768;-9392;4576
-32768;-9628;-2988
-8412;7704;12556
4032;3020;9312
-15244;7836;11832
-32768;-9292;3232
8445;32267;9212
7352;436;12248
-4256;-1500;7860
-16832;1372;8460
-28300;-1904;4480
-19432;-1608;14904
-32768;-5540;11036
-2240;5240;19432
16385;13561;12031
-32768;-10560;-2520
26100;6336;-1
8880;2880;613
-21920;-1748;5908
-28540;-2908;13056
-23584;4504;9028
27088;7028;23248
-7980;844;8240
20481;-19726;3586
14788;-816;15367
-28772;-124;8696
-32768;-12124;-2524
-23724;4236;9052
6008;3032;9452
12543;24312;-2041
-32768;-13568;-5408
5776;8520;22304
26548;11532;26524
8445;-14064;-8452
-8380;616;8328
-32768;-8128;6608
-32258;-258;-258
-32768;-7364;1356
-20228;192;7456
-12652;2096;8940
8445;-31220;-23828
9472;0;0
-20464;-92;6792
-25208;5000;10304
-26908;-2052;13320
-12264;2148;9224
-32104;-2972;7684
6428;464;10404
8447;-12037;-23808
-32768;-4624;11176
-32768;-7808;976
-27128;-2164;4548
-7396;352;8636
20733;-27124;-32252
20733;-27124;-32252
-32768;-11228;-3756
-32768;-4852;1932
-17544;56;15184
9112;-2028;12404
26960;7440;23944
16637;15097;-766
-32768;-8536;320
-32768;-8536;320
