5676;-2856;10872
104;-3156;16584
21900;936;23136
-14596;5652;11828
-28040;-1420;14444
-6768;2760;8260
15576;-2032;16240
-32768;1456;9044
-32768;-7044;-1916
-22956;4340;12980
-19492;4916;14620
-32768;-996;4852
254;-257;4619
-6168;9900;10460
-6020;6280;20132
608;-1552;17132
-32768;-5220;-680
8194;4341;4355
-32768;-2148;7012
-16820;-3700;8644
-3732;7064;20576
-32768;-8648;-2244
5420;-2284;12224
11012;-2152;12856
4116;-380;8432
-1012;-2612;16988
-7716;9360;-17411
-32768;-7452;-2900
-10916;156;10596
-19804;-5212;6872
-7156;2616;9412
-32768;-3148;1544
-4696;7252;8040
-4976;2468;7980
-19792;-364;17052
8304;-2308;11236
428;-1212;17788
-19292;-4672;6972
8194;-12300;29950
-32768;-9904;-4584
-32768;-3192;6828
-32768;-5080;-312
-13904;6680;12352
-32768;-3132;3820
-20960;-976;17456
-3684;1764;7976
-32768;-8488;-5004
-10612;9276;13484
-29676;-956;14220
22024;-840;20812
-32768;-9784;-5184
2648;-1240;17748
19112;6432;26812
12542;2825;7425
-31876;1228;8744
-32768;-2132;8632
212;-472;8104
-32768;-1292;4624
-32513;-1;-1
128;23332;2592
-9488;1224;10820
-6764;10028;11400
-31684;-7836;1976
-32768;-6520;24
-9532;1424;10100
-5580;9564;10064
-14888;-2716;9392
-32768;-8364;-4692
-32768;-6000;1228
25348;3096;24496
24744;3700;23192
23868;6180;26800
12540;9728;-2561
25292;2332;23912
-476;-1400;16228
24668;1356;22544
284;2408;7012
4092;-1972;11836
-1532;2684;6644
-1148;2640;6700
-1328;3840;6848
12543;-28680;-24575
-13200;6328;16948
-32768;-6184;-940
12541;24311;-11778
-32768;-5032;-532
10804;8268;25108
-32768;-6144;-268
-32768;-2548;9356
-8756;9792;11856
12290;-4364;-25601
-9956;780;10012
4024;-1140;10044
-7880;2392;9496
-732;-3188;16000
-17084;5772;15300
-14780;-2708;9060
-32768;-1548;12140
-32768;-6744;-704
5244;-3580;13548
