4876;5936;11820
-32768;-9404;-492
-23324;-6560;6016
-15032;-3596;9776
-13612;-2700;10436
-2184;-1092;8528
30140;4176;25660
-24322;-21757;7433
-32768;-8248;-4372
2884;6680;12372
-32768;-8044;308
-16130;3087;5889
9440;3100;12000
9688;4140;13196
-1436;1188;15364
-12288;-19724;15617
-32768;1256;8612
18112;9836;26628
10796;6684;12584
-20156;-6264;7636
30104;5092;26864
-32768;-5872;-1532
8416;5436;13124
-14180;-5168;10180
-32768;-13748;-6576
7060;1104;14364
-32768;-6224;996
-9284;-4528;9012
23052;-160;18456
-16130;24570;-22515
-32768;368;4700
-16316;-4412;9256
29304;2044;23692
-16130;-8425;-12037
-32768;-10996;-5980
-16130;-9985;19723
-32767;-258;-258
-12036;-32263;20235
-32768;-9392;-3040
-28228;3000;8280
-32768;-11640;-4604
-16130;-17667;-29172
-25620;5188;12552
10444;-1700;11724
-12036;-16385;-15603
-29000;-5328;2260
-32768;-6276;252
-32684;-932;5900
-31732;-168;6064
-32768;-8768;-668
13600;9624;22320
-7938;16663;-17664
12600;2360;14640
-12035;-9728;15870
-28252;2584;7224
-7938;29717;11774
20124;-988;18772
19312;3644;18156
27360;9912;28100
-32320;-6620;1412
-32768;-8656;-152
-24268;1424;7676
-32768;-2192;3932
8316;4620;15288
-3843;21496;-26616
-32768;-3488;3428
-25692;-9280;4424
-32768;-8052;-16
-5428;2340;16016
5296;1164;10496
-13276;5480;13156
-4094;-32016;-17406
-32768;-11876;-4512
-4096;-13067;-24836
900;9084;20676
-32768;-10276;948
4556;6496;13220
-32768;-9752;-3932
-11908;-3192;10276
-8192;22781;-8181
-32768;1700;1996
-3968;7580;17408
-32768;-4708;17408
-19932;-6620;7124
-32768;-13636;-6100
-32768;-9724;-3800
4351;-26625;-15862
-32768;-3956;4068
-32768;-7676;1056
20596;-4040;17712
-11796;4564;16184
-32768;-3616;1520
-4952;288;8452
-32768;-6848;-1160
-15956;5736;12892
-32768;-12872;-4484
-19540;4532;11924
-496;1860;14268
8296;4148;9648
27340;-480;25804
