-8548;6796;9820
-15272;-12944;5756
-16376;4072;15516
-12172;9048;10620
-9400;796;10164
-17480;-19740;2296
-16088;4156;15184
-8556;6564;9864
-16560;5056;17384
-16996;6968;18480
-16480;4864;16668
-15908;2220;14900
-16836;-14744;1608
-16008;-14728;4960
-18040;-21748;376
-17084;-21505;-1
-17376;-19580;820
-18056;-21500;304
-15944;-15588;3352
-15560;-13516;4308
-14416;-6780;8508
-17268;8648;18684
-17920;9136;19004
-8396;6072;9964
-13056;-7756;7952
-17393;-16373;12288
-18528;6796;17572
-8200;3876;10356
-17772;-21452;1092
-17888;-21292;124
-18612;9508;16660
-12312;-5884;8392
-14444;-5680;9848
-16904;-19384;1628
-14480;-7312;8212
-15664;972;13360
-17908;8348;19068
-11284;7684;10121
-15768;-14592;5292
-16740;4240;17468
16638;20475;-24056
-17392;-17676;2784
-10892;7272;9928
-15660;2068;13672
-8456;6072;9848
-18032;-21508;320
-17172;6088;18844
-9252;7445;-258
-16592;4188;16896
-11100;-2132;9372
-18080;8920;18932
-16504;-16144;4568
-14380;8703;-1029
-15784;100;14028
-15504;-12608;5696
12539;-14333;-8965
-18168;8240;18904
-17604;-17652;2176
-11688;-5428;8892
-10024;7652;9760
-18168;9344;18788
-14700;-8932;6108
-8864;7112;9688
-18464;7288;15860
-17144;6544;18708
-14936;-8516;5676
-8100;4768;10196
-17664;-19264;660
-18592;10060;17380
-9412;7072;9684
-15104;412;11996
-11376;-4156;9224
-18524;9316;17432
-15068;-9956;5060
16384;-19715;-3576
-17988;9312;15404
-17600;-20252;812
-8400;6024;9928
-15692;8052;13020
-14520;-5332;9656
-8200;4016;10256
-17776;-19868;392
-8300;4588;10116
-15724;-1;-1
-17988;-21844;944
-17388;8612;14596
-17748;-21028;512
-16688;7312;16996
-11440;-3672;9024
16635;-6396;-10759
-17632;-20688;716
-10028;7560;9804
-17956;-21436;816
-14004;7800;11836
16384;-6403;1799
-9016;1956;10180
-17680;-18708;632
-11568;7368;10112
-14512;-7108;8232
-17655;-1;-1
