4335,25054,-24658
32767,-27544,32767
251,31009,-18929
32767,-27180,32767
28900,-28072,15380
23976,-22004,13104
9024,2196,16172
-7300,32767,6852
-18360,32767,-2640
-32768,32767,2684
-31452,32767,768
-32768,32767,8484
-2732,24852,11260
31828,-31356,19024
30352,-28344,23780
-32768,-26476,-5204
-32768,13324,5480
-10440,32767,3344
32767,-31176,29768
-32768,-32768,-9492
-9328,32767,4528
32767,-31012,30348
-32768,-32768,-9652
-17140,32767,-1952
26472,-24880,13908
-32768,-32768,-6696
-22300,32767,-3172
32767,-29180,32767
-32768,-11156,-688
-268,20044,12916
32767,-30324,31272
32767,-26976,32767
-32768,-32768,-6356
-32768,-8348,388
-32768,32767,6064
-12,18892,13280
32767,-32232,23824
32767,-29560,32544
2532,-32768,5868
-32768,-808,1992
-2832,25048,11112
28676,-28648,22380
-3850,17369,10202
-32768,-32768,-4752
32767,-31804,32552
-3850,-4647,8670
17264,-32768,12276
239,8157,5803
-23896,-32768,-804
-9788,32767,4520
32767,-32768,28312
-32768,-11344,-2256
120,18080,13256
32767,-28204,32767
-26596,-32768,-1492
-32768,-22296,-4176
-12560,32767,1468
32767,-30364,32767
-32768,32767,60
-32768,-32768,-3632
192,-32768,5020
12468,-32768,10444
32767,-31652,31104
28568,-28248,14752
1720,17112,13904
-32768,32767,3340
-7772,-32768,2412
-20088,-32768,-912
32767,-29944,32767
-5612,30104,9004
-32768,20664,4152
30792,-29100,23192
-32768,32767,576
22472,-31588,16080
-32768,32767,3948
25252,-23856,13424
-26204,-32768,-1892
-29032,32767,-1192
-15688,32767,-800
32767,-30012,32640
11540,-32768,9892
-3412,-32768,3780
-6820,-32768,3016
4116,-26104,6488
-32768,2904,3012
-8344,32767,5880
31624,-28332,24836
-32768,108,2056
-20052,-32768,384
-19960,32767,-3132
19,-1013,-14509
-576,16900,13244
12,21227,-3534
6784,-32768,7400
29780,-29404,16336
-32564,32767,1048
-32768,-32768,-3676
31484,-31364,18384
-32768,32767,9256
6868,-32768,7680
