-18892,32767,-2608
-1380,19756,12552
-26896,32767,264
-23324,-32768,2028
32767,-28176,32767
32767,-27100,32767
-12280,-7376,7219
-32768,2088,1952
11688,-2716,15088
-32768,-32768,-2960
-32768,32767,10884
32767,-30136,27284
-32768,6376,3088
-7941,8991,-9713
0,0,16351
20024,-16468,12720
32767,-30724,24180
5360,-32768,7020
-32768,20204,6892
1044,16488,13656
32640,-27428,25668
-32768,-32768,-8644
-32768,32767,6292
32767,-29440,29116
-6484,-32768,3864
-32768,-27608,-7708
-32768,32767,11212
-17692,32767,-2368
7864,3200,15248
11188,-2540,14864
28284,-26992,15336
25272,-29876,17592
-32768,-32768,-9524
-18108,32767,-2364
32767,-29704,28728
-12267,14074,-19115
-17328,32767,-2164
-12049,-31758,1466
32767,-26656,29480
-32768,-32768,-5664
-4077,6129,-1974
-32768,32767,8916
12456,-4904,14772
32767,-28136,32392
-9052,-32768,3416
-32768,-32768,-10492
-32768,-11428,-1668
-12044,-4647,-24362
-24556,32767,-1256
-24072,32767,-1200
-5972,31064,8428
-5972,31064,8428
15528,-32392,11248
-32768,-32768,-5728
-32768,32767,9516
-14656,32767,-712
32767,-30228,25140
-572,-32768,5112
-32768,-31060,-8392
-32768,32767,11672
-2636,23836,11316
31828,-30040,20972
14700,-32392,10812
-32768,-32768,-9424
-32768,32767,11640
-12436,32767,968
-12048,2804,-4156
32767,-29944,26628
30180,-27692,22264
-32768,-32768,-5256
-32768,32767,10792
-936,19908,12588
32767,-27272,32767
-20460,-3328,-29868
-21052,32767,-2328
32767,-29796,27940
-32768,-32768,-4152
-26896,32767,812
5764,7132,15032
29240,-28116,16372
31852,-27000,24624
-32768,-32768,-10556
-18344,32767,-2340
30692,-29500,18456
-32768,-32768,-4832
-6920,32767,6996
32767,-26488,32767
-8173,-8437,-3507
-32768,32767,10940
24104,-21744,12940
-32768,-32768,-7296
-12476,32767,1092
32767,-30580,22484
32767,-28084,32616
26848,-28972,18632
-32768,-32768,-10652
-17324,32767,-2052
24060,-21360,12752
32767,-30104,27244
25312,-29596,17324
