-4440,28252,9444
-11144,32767,2944
-32768,32767,7060
-32768,25364,4332
-32768,-15260,-6096
-23620,-32768,1740
25396,-23208,12684
-9540,32767,4400
-32768,-15964,-6564
-32768,-32768,-9672
32767,-30528,32076
31584,-31212,18560
32767,-32768,26412
28204,-26916,14324
28048,-26648,14424
32767,-30264,32767
14888,-32768,9900
29936,-31940,20928
-4079,-4573,7494
-10084,-32768,3184
-32768,-32768,-9800
-32768,32767,6920
-1160,21052,12136
32767,-31884,29640
-32768,-32768,-2560
-32768,-28216,-9136
-32768,-4004,-3144
-32768,32766,-258
-18108,32767,-1468
16196,-10716,13548
-18300,32767,-1132
-32768,-32768,-4180
21940,-18764,11976
-12285,-19487,-16363
31596,-32132,22892
7052,5200,14832
-32768,32767,4756
-32768,-14312,-6120
-6852,-32768,4276
17516,-12980,12864
-11160,32767,2856
-32768,-27556,-9380
27032,-25460,13352
-32768,-32768,-9764
-512,18152,12668
32767,-30912,32767
-32768,-32768,-9760
-16147,-6436,9395
32767,-30988,31076
-32768,-28664,-9364
-23000,32767,-1500
10452,-1440,14432
-7516,-32768,4560
-32768,32767,9804
-12056,32767,2148
4608,8428,14488
32767,-31764,24604
18128,-32768,11412
-32768,-32768,-7504
-32768,32767,9876
6948,4712,14828
-32768,-32768,-7832
28040,-26136,14580
-32436,32767,2352
-10292,-32768,3680
15264,-9748,13408
-32768,-32768,-9948
-25724,32767,-596
7880,3084,14776
29604,-28256,16068
9896,-32768,8104
-32768,32767,8892
3112,10976,14180
31792,-30544,19564
-32768,-32768,-1608
-32768,32767,8996
-12050,28395,-2390
-6096,-32768,4480
-6812,32767,7120
32767,-30944,27184
26044,-32768,16444
32608,-31676,23508
32767,-31320,26576
-7228,32416,7152
-32768,11508,1220
-32768,-30412,-9916
-32768,-32768,-9084
-32768,-32768,-3280
-32768,-32768,-3512
-30596,-32768,1604
-12279,-16592,-26321
18248,-32768,11364
-588,-32768,5652
-32768,-32376,-10288
-21928,32767,-1480
6864,4720,14708
32767,-31036,22876
32767,-31204,25648
32767,-29456,32767
28700,-32652,18800
