-32768,32767,1680
-32768,14528,-6436
32767,-29904,30624
-22904,32767,2060
-32768,-26316,-1604
-5364,-27544,9920
-32768,32767,-332
32767,-32768,22252
14628,-8432,11432
-32768,-14996,-8328
-7584,-28756,7712
20490,-29970,22056
7108,4088,11832
-18376,-28868,5840
3064,12000,11844
-32768,-28220,-3820
14520,-7740,11608
-32768,32767,1468
31736,-32768,20272
596,16620,11592
-32768,-26212,-5040
12324,-30900,8872
-32768,16788,-6712
-32768,32767,1392
10928,-948,12192
32767,-32768,32767
-32768,6492,-7940
-18508,32767,4244
32767,-32768,31332
-32768,5132,-7796
-32768,28592,-5332
76,-29820,6564
32767,-32768,32767
31852,-30188,16476
32767,-32768,20456
20716,-22311,-22870
-32768,32767,-1840
-32768,-25068,-4904
5896,-30640,7180
-32768,-17000,-7592
-32768,-23204,-5708
30588,-32768,19196
9160,3160,12460
-32768,32767,176
32767,-32768,23524
-32768,18048,-5932
16396,32049,26418
12612,-3791,26418
1332,-224,-4411
32767,-31096,32712
-32768,-30448,-2016
28212,-32768,15920
-9436,32767,6132
-32768,-29704,-4232
32767,-32388,26420
-6720,29708,7908
-32768,32767,2160
-7868,32767,7060
-32768,32767,3152
19504,-31820,11136
32767,-30332,32404
-3428,-29720,7988
12525,-18720,-31835
-13780,32767,4616
24813,-21029,17061
-8904,32767,6768
-6440,32332,8188
23644,-19108,12468
-32768,-29752,2620
-32768,9236,-7024
20487,-14104,-15069
-32768,17324,-5760
-32768,32767,304
-9672,32767,6560
6664,5792,12460
23524,-18704,12448
20140,-32600,11040
-32768,-26612,-5492
-32768,32767,808
-20096,32767,2856
-11988,32767,5324
-32768,32767,1908
16920,-32036,10200
12307,-29941,-30393
-32768,32767,2876
-32768,32767,-860
32767,-31344,30964
12526,20448,16805
-32768,-26456,-7616
26972,-32768,14860
8210,27431,23358
6240,5744,12420
-28636,32767,1648
-32768,32767,2436
-24248,32767,2324
14084,-6928,11984
32767,-32548,27768
12303,10291,26936
-32768,11828,-6568
-10444,32767,6136
