-32768,25664,192
-13892,-31124,7632
26448,-19464,14416
-32768,-2696,-7132
3880,4252,12240
12299,30256,-8407
20592,-32768,12016
32767,-29976,30944
32767,-27000,30292
26796,-32768,14396
-32768,10980,-3040
9032,-3556,11528
32767,-32768,22728
-29820,-32464,4656
-32768,32767,5972
-15752,32767,1472
2940,5240,12492
26704,-18660,15128
20556,-32768,11848
-32768,-30472,-8148
-32768,32767,6096
-7312,28480,7952
-1328,13544,11744
-10292,32767,5128
-11456,32767,4136
12526,7133,1459
304,10080,12392
28368,-19924,16356
27788,-32768,15328
-32768,-27248,-9860
-18028,32767,748
32100,-23044,21360
-32768,-32768,2664
648,10272,12092
31380,-22104,20232
31880,-32768,20540
-17500,-31520,7504
-32768,15624,-2412
-32768,27912,1612
16634,-26921,-16904
-25308,32767,-144
32767,-31984,26072
-32768,4220,-5416
12648,-7280,11536
23168,-32768,12564
-32768,32767,2860
29688,-21352,17732
-32768,-21548,-10448
32767,-24848,24592
-32768,32767,5300
32408,-23328,21512
-16768,-31556,7436
-32768,32767,5836
32767,-27008,30396
-32768,-32768,1516
-32768,32767,5672
-10720,32767,4772
10004,-4836,11524
28752,-20148,16752
32767,-32768,22752
-18004,-31556,7308
-17772,32767,972
-1316,-31208,9200
27948,-20964,15776
-14296,32767,2496
-32768,32767,3776
-32768,-32768,-1868
32767,-31156,26104
9956,-4416,11996
16220,-11196,11712
2196,8584,12420
-13008,32767,3312
-3952,21016,10468
-23812,32767,136
-32768,32767,4400
-32768,32767,5552
-32768,32767,3600
4109,-3853,15415
14780,-10072,11544
-4072,21588,10328
-4192,21852,10384
-12648,32767,3428
-6148,27900,8512
-4124,22724,10128
-3036,19756,10856
-7460,30316,7604
-9748,32767,5500
31104,-24800,18560
-32768,-12208,-9408
-29880,32767,640
-13224,32767,3140
-7096,30288,7688
-13300,32767,3064
-32768,32767,3840
-32768,32767,4836
23340,-32768,12524
-5140,23684,9664
-32768,-32768,128
27740,-32768,15612
-32768,-32380,2816
