-12278,25833,-6357
-6596,32088,7744
-32768,-32768,-9900
-32768,32767,8288
-12050,-1555,17082
1828,12800,13396
3156,10840,13780
-9984,32767,-258
-2120,21276,11576
-4712,26608,9688
-16147,30179,-31592
-6536,31220,7880
-16147,-19234,-30045
32767,-30096,32767
-32768,30380,4672
-7955,14051,21399
6864,4176,14400
324,15720,12684
-32768,32767,1988
-32768,-32768,-6540
32767,-30372,22036
-32768,32767,3684
32767,-30068,32767
-32768,32767,3348
32767,-31156,30412
-32768,32767,8848
32767,-30616,32608
-16146,-22804,1205
-32768,32767,4792
-32768,32767,8736
-32768,32767,3916
12020,-4988,14076
-15116,-32768,2972
-12040,19672,-15895
-20144,32767,-1224
-18352,32767,-948
-12050,3805,28331
-4204,25868,9848
32767,-30968,29188
-32768,32767,6300
-32768,-32768,-7728
-32768,26440,3092
-32768,32767,8192
-32768,-32768,-3948
32767,-30792,24756
10116,-508,14612
-16375,24807,-21209
12264,-4284,14392
-25216,32767,-672
-32768,-32620,-9972
19996,-32768,12036
32767,-31556,31456
-32768,32767,3132
31752,-32028,17060
32767,-30412,24456
-32768,32767,1628
-32768,-32768,-1128
29052,-27948,15044
-32768,32767,8160
25248,-32768,15464
1640,15508,13144
-32768,-32768,-8724
31904,-31820,22240
32767,-32768,22776
-7954,-9748,17845
-6408,32767,7624
-32768,-11628,-6192
-32768,-32768,-8300
-32768,-32768,-944
-32768,-32768,-2468
32767,-30028,31368
32767,-31328,32767
29004,-28096,14660
-3948,26948,9764
-32768,-32768,-9028
-21360,-32768,1684
-15304,-32768,2348
-21972,-32768,1392
32767,-30576,32767
20068,-16952,12884
1712,16148,13192
-20242,5600,-5477
-32768,32767,7348
-32768,-32768,-2152
14940,-9592,13432
-32768,-16256,-7616
32767,-32000,30636
-32768,23984,2180
26176,-32768,16272
14664,-9036,13620
-32768,32767,5312
30236,-32768,20168
-26104,32767,-528
-32768,-32768,-2032
32608,-31652,19172
-16564,32767,8
-27724,-32768,1048
32767,-32768,27860
-8640,32767,5568
-32768,-29936,-9752
