-15652,-32768,3584
24577,2597,30749
22372,-20472,12436
31188,-30080,20480
25276,-23988,13312
11368,-5516,14244
-32768,32767,2064
2652,-32768,6684
24820,4358,-3864
-32768,32767,6120
-32768,-32768,-9152
13308,-32768,9408
-1020,15400,13884
15132,-32536,9976
-8816,32767,6640
-32768,-32768,-9020
32767,-27704,32767
24000,-22692,12768
-396,14992,14040
-25856,32767,-2624
-32768,32767,9120
-30548,-32768,1708
30564,-29636,19684
-24908,32767,-3060
-32768,-28200,-8028
21672,-31208,13416
28884,-28284,16880
-6696,28760,9116
-32768,32767,9392
-32768,-32768,672
28308,-28068,16484
-14984,32767,212
-32768,-5008,-1440
9584,-32768,8064
20556,-18672,12004
-26072,32767,-2672
6436,-32768,7300
14844,-11088,12884
-32768,6476,1884
28896,-28896,19204
24084,-22468,12672
-27532,32767,-2032
-32768,-32768,-2660
32767,-29660,28720
-32530,25060,-29285
-32768,-8704,-2540
32767,-27884,32348
-21420,32767,-3128
-32768,-32768,-3960
32767,-26936,32767
-11380,32767,3680
-32768,-32768,-8396
32767,-30048,26820
-25368,32767,-2768
-32768,-32768,-9308
32767,-27172,25448
-32768,32767,8948
31432,-27652,22376
-11176,32767,4076
-32768,-32768,-4788
25984,-25068,14052
-26428,32767,-2464
-32768,-32768,-5448
32767,-30088,23692
-32768,32767,5036
5960,-32768,7252
10976,-5432,14124
-28669,-14623,-15344
-28669,-14623,-15344
-29100,32767,-1440
-32768,-32768,-9032
31244,-30008,21084
-32768,24076,6360
-32767,29477,-25569
-32768,32767,5168
-31348,-32768,1584
11152,-5636,14060
-32768,-15564,-4576
32767,-26164,27648
-24944,32767,-3056
9008,-32768,8176
-14224,32767,672
1772,-32768,6328
9276,-1968,14948
-32768,32767,3480
32767,-26480,32767
-32768,-4908,-1248
-22916,32767,-3536
-1536,15716,13740
32767,-29200,27428
28667,-1029,-1029
24586,-20689,-3281
32767,-26324,29992
32767,-26944,32767
22520,-31316,13792
-32768,-26800,-7784
-332,13460,14312
32767,-28344,30872
-12320,-32768,4748
-32768,18456,5424
