30796,-28528,20488
-32768,32767,8784
32767,-26672,30256
-18980,32767,-2732
16836,-32768,10664
-21472,32767,-3484
16492,-32768,10632
-7796,30304,7664
32767,-27668,32767
-10256,-32768,5292
-32768,-11940,-3160
-13584,32767,1324
32767,-28236,29508
20498,29466,17222
-32768,13092,4480
-14280,32767,720
18684,-16004,11260
31760,-27996,22816
5992,1692,14720
-32768,32767,8304
-32768,-32768,-1496
32767,-27884,26032
12296,-31769,26145
32767,-26404,30268
18740,-15944,11256
12796,-9056,12408
11860,-8028,12508
-7372,26920,9016
-27472,32767,-2332
-32768,32767,3696
-18964,32767,-2932
2876,7140,14860
26400,-24488,14924
32767,-27812,29984
32767,-26404,31788
32767,-26628,28280
13944,-32768,9664
-21336,-32768,3928
-32768,-32768,-9272
-32768,-32768,-1436
23328,-20904,12508
20730,218,-13587
12492,-32768,9632
-28548,32767,-1792
32767,-26696,29612
-31156,32767,64
-23908,-32768,3884
26084,-31380,15864
3932,-32768,7388
-32768,-32768,-3260
-32768,-18364,-5492
-32768,32767,10248
-32768,7404,2412
-32768,32767,4508
-23468,32767,-3440
32767,-26864,31472
-21912,-32768,4744
-15200,32767,-20
-32768,-32768,-9148
32767,-27340,26316
-800,12692,14212
-32768,32767,10328
-32768,-32768,-9284
24595,11794,73
-32768,-32768,-4528
-32768,-27240,-7816
-32768,-5976,-1172
-32768,26360,7368
-32768,32767,10169
-32768,32767,10196
-32768,28048,7708
-32768,22404,6508
-32768,-32768,-232
-32768,-32768,-232
-28668,-32768,2920
-32768,-32768,-9080
28923,-15908,3571
-580,12956,14080
32767,-26856,28104
-32768,-32768,-1616
-32768,32767,9332
-9060,32520,6680
32767,-26904,32196
-15388,-32768,4312
-15124,32767,-244
19368,-32712,11628
-8024,30256,7708
16404,4104,-6064
-13052,32767,1696
28900,-29440,18812
-20520,32767,-3144
-32768,-32768,-1236
21604,-19364,12100
-32768,-32768,-3972
17400,-14704,12068
-32768,-24624,-7404
22304,-20244,12160
20480,-7202,-5370
30828,-28192,20792
-22656,32767,-3308
