-32768,-16385,-1
15,-18177,-32755
32767,-27096,32767
4852,4736,15433
-10500,32767,4940
-32768,32767,10640
28681,18920,16164
-27732,-32768,2988
7616,-32768,7980
24593,3104,-28097
-11536,-32768,5096
4636,-32768,7224
-32768,-32768,284
28692,31486,8531
-32768,-25532,-7336
-26280,32767,-2832
19012,-15692,11864
-32768,-27792,-7712
-8632,32276,6992
32767,-28220,32716
-32768,25596,6952
32767,-27208,32767
-32768,32767,4640
32767,-26376,30512
-616,15240,14116
-32768,1784,596
-32768,-18116,-4800
-32768,30404,6828
-27900,32767,-1684
792,13996,14684
12472,-6444,14192
25240,-23732,13060
26996,-25840,14412
26388,-29860,17048
24578,-1056,-26354
32767,-27836,32767
12533,8456,13547
9780,-592,-3075
-18840,32767,-1848
-32768,32767,800
-32768,32767,6836
-32768,32767,2500
-32768,32767,1572
-6112,30404,8896
3000,12644,14852
32767,-32328,29312
-8772,-32768,3240
8744,-32768,7244
-23080,-32768,836
-32768,32767,6860
-8956,32767,5712
15560,-10528,13940
32767,-29156,32767
-32768,-32768,-1316
-27388,32767,-1796
18188,-14560,13500
32767,-32308,29836
20483,22825,-14301
16248,-31596,10692
-32768,-32768,-452
-32768,-32768,-8360
-32768,32767,7560
-30472,32767,-680
20384,-17988,12928
32767,-32768,26856
17224,-31392,11172
-4336,-32768,3936
916,-32768,5236
32767,-27080,32040
32767,-32768,25124
32767,-32504,32720
32232,-32768,20752
27024,-27172,14148
23128,-21576,12836
-132,17404,13768
-32768,16396,3360
32767,-28156,32767
-15452,32767,-364
-32768,-32768,-5828
32767,-30948,30980
-15472,32767,-284
-32768,32767,6812
32767,-27180,31456
-32768,32767,5240
20720,-9740,-30772
32767,-31656,25552
32767,-27164,29140
-32768,-32768,-2508
-32768,32767,7176
18036,-15096,12652
-32768,-17620,-4964
-6332,29300,9076
24856,-23704,12904
32767,-27488,32767
24320,-30920,15328
-9384,-32768,4040
-32768,-32768,-7756
-32768,-32768,-7756
32767,-28012,32767
-32768,12056,2584
