17992,-13888,13016
-31504,32767,1020
32767,-31784,23808
-32768,32767,6472
32767,-31428,32767
-32768,32767,3448
-16369,8239,2619
13632,-7800,13536
-32768,18336,2044
29060,-32768,18608
340,16260,12912
-32768,32767,8468
-24556,7674,22608
14364,-32768,9384
32767,-32328,27008
-2004,21008,11720
-13104,32767,1524
-13104,32767,1524
-16252,32767,-364
-32768,-32768,-2096
32284,-30848,19924
-7808,32767,6372
-32768,32767,9152
-10688,-32768,4056
-16379,-28885,11817
660,15568,13172
-32768,32767,8752
-32768,-32768,-156
32767,-31764,29448
-20484,32767,-1468
-32768,-32768,-3088
32767,-31652,28580
-12908,32767,1788
-32768,-30332,-9696
-16376,20784,10031
14496,-8736,13276
-30284,32767,648
-32768,-25716,-9264
30276,-32768,20020
12016,-4548,14076
-21720,32767,-1444
-16365,-13063,-16305
32767,-31292,28860
2932,11620,13940
-24788,32767,-1208
-32768,32767,8836
-32768,-31728,-10036
-32768,-29928,-9924
-32768,32767,6940
6848,5372,14708
12260,-4284,14208
12900,-6100,14040
6100,6192,14664
-32768,32767,9052
-32768,-16364,-7300
-32768,-32768,-9904
-32768,-32768,-6124
-2432,-32768,4824
-10936,-32768,3948
-9732,-32768,3920
-18704,-32768,2524
-32768,-32768,-4852
20060,-32768,12264
12024,-32768,8284
3128,-32768,6192
-25160,-32768,1652
-32768,-32768,-8548
-32768,6844,-464
-32768,-6212,-4244
-31864,32767,1544
16756,-12148,13444
7396,-32768,6924
-32768,-32768,-10136
-15168,32767,92
32767,-31828,23784
-32768,-32768,-336
-15992,32767,-436
22908,-19968,12764
15632,-32768,10004
-32768,32767,7924
7452,4536,14872
-32768,-32768,-1644
13472,-6432,14384
-32768,10420,312
30388,-29404,16628
-32260,32767,1736
-24108,-32768,940
23672,-21068,13020
-32768,32767,8760
11364,-32768,8128
18716,-14836,13216
-32768,-32768,-3220
11780,-2724,14792
-32768,27576,4508
2996,-32768,5508
32767,-31968,20856
4456,11308,14332
-32768,32767,8160
-32768,-17992,-7192
-24557,-31496,335
