32767,-29824,32767
-4076,-9206,29009
-32768,32767,9460
-15672,32767,-900
19548,-15628,12540
28812,-31124,20152
-32768,-17784,-5236
-11604,32767,2276
30980,-30136,18756
22356,-32768,14488
-32768,-32768,-6692
-32768,-14576,-4328
-32768,32767,11160
-26264,32767,-556
-6172,31540,8168
16656,-12060,12828
30340,-29328,17936
32767,-30556,29772
32767,-30856,22980
17372,-13152,12480
-21448,32767,-2260
-32768,32767,9252
-32768,11284,3448
-32768,2500,1048
-32768,-14376,-4500
-32768,-32768,-3600
20980,-32768,13648
32767,-30260,30568
25212,-22752,12876
-52,16412,13240
-15508,32767,-608
-32768,32767,9688
-32768,30880,8416
-32768,-24200,-7500
-32768,-32768,-688
32304,-29984,23848
29376,-28084,16700
2716,11296,14292
-32768,32767,10568
-32768,-26216,-7884
32360,-30820,21244
-27796,32767,408
-32768,-32768,-5920
-16375,17712,17203
17516,-32768,12272
23196,-31772,15932
23424,-20888,12432
32767,-28696,32767
17308,-32768,11868
-32768,-32768,-8052
-32768,31580,8732
-32768,22060,6628
-32768,-27004,-8308
-32768,-32768,-5140
-32768,-32768,-5880
-32768,-32768,-1476
-25460,-32768,1036
-32768,-32768,-3028
-25592,-32768,1196
-32768,-30928,-9176
-3328,-30928,-9176
28556,-27460,15712
-32768,-11069,-1
31496,-30376,19828
-32768,32767,5860
5528,-32768,6708
-5792,31728,8244
2696,-32768,5964
-7944,-25127,-26649
24148,-21416,12624
-12270,12571,29253
-32768,5968,2428
-15780,32767,-1172
29268,-27852,16312
320,-32768,5272
-12049,8669,4533
32767,-29900,30052
-32768,-24144,-6772
-4232,27196,9944
-12034,-31964,-3048
-32768,-20860,-5716
-11180,32767,2604
13444,-7016,13888
23808,-21108,12436
24684,-21864,12780
32767,-28168,30964
-17320,-32768,2224
-32768,-25336,-7244
-32768,29940,8580
-32768,32767,4840
-27852,32767,644
-32768,-15532,-4148
-7752,-32768,4276
13928,-32768,10040
32767,-28264,27592
24340,-21736,12692
-3316,24056,10864
-8024,32767,6068
2864,11676,14388
2872,11220,14456
