24830,23073,-11241
23552,-20896,12748
30252,-26932,20468
-29928,-32768,2500
24595,15376,-9653
-21408,-32768,4268
-12528,-32768,5216
21640,-32036,12800
27120,-24740,16180
-25856,32767,-3152
-32768,-32768,-792
19528,-16568,11272
-30804,32767,-308
-32768,-32768,-7604
20020,-32488,12032
32767,-26308,31988
24056,-31496,14336
32767,-27628,24688
18092,-32512,11424
-15912,32767,-716
-32768,19892,5984
-32768,31580,9112
-32768,32767,9932
-32768,-23780,-5712
-2964,-32768,7312
12104,-32768,9952
32767,-27300,31716
32767,-28248,27224
11372,-32768,9428
-32768,-32768,1232
-4584,21472,11948
22100,-32312,13244
-32768,32767,7080
32767,-27952,27744
-32768,-6808,-724
15596,-11752,11268
28692,22274,-17839
-22400,32767,-4008
32767,-27664,32284
-32768,32767,5556
32767,-27684,25480
-29724,-32768,3204
-19100,32767,-2944
32767,-27716,29144
-32768,-32768,-7420
-26136,32767,-2964
32767,-27804,28148
-25968,32767,-3168
-32768,-32768,-9088
-32768,-19272,-5300
-10800,32767,5104
-32768,32767,6688
-32768,28328,10172
-32768,-1108,1724
-10872,32767,4932
15396,-11140,11196
32767,-27376,32412
-32768,-32768,-2160
-29488,32767,-1468
28832,-25812,19580
12724,-32768,9824
-25788,32767,-3596
9848,-4660,12792
29452,-30380,19192
-32768,-23124,-5988
-15344,32767,-152
28927,-21214,26393
-32768,18652,7236
-556,12576,14656
13320,-32768,9828
24816,-18981,-19265
23980,-31708,14352
-20892,32767,-3956
29328,-30024,19060
20718,-20766,2728
-23288,-32768,3908
9584,-3128,13584
20493,13549,-19657
32767,-26956,32336
18652,-15048,11308
24579,9441,15887
-15376,-32768,4676
17184,-13740,11312
-32768,32767,3324
-32768,9880,4236
32767,-27552,28772
-32768,16008,6464
6120,2152,14596
-32768,-32768,-712
-5752,23404,10884
24656,-31324,14944
-8832,31004,7184
-32768,-32768,-9068
9464,-32768,8616
19584,-16212,11396
-20288,32767,-3328
-31316,32767,-272
-32768,4972,2888
32767,-27020,30464
-16536,32767,-1256
