32767,-32700,32767
-32768,-28720,-8912
-7988,32767,6448
32767,-32768,25108
-32768,15876,-2140
-13388,32767,2864
18636,-14888,12928
32767,-32432,32767
-20608,-32768,2412
-32768,32767,4804
-31524,32767,140
-16143,-24587,-18990
32767,-32768,28560
32767,-32768,28276
32767,-32768,26940
32767,-32768,27196
32767,-32408,28416
8604,-32768,6984
-12868,-32768,3828
32767,-32768,32767
-2308,22444,11088
-20364,32767,-56
-32768,32767,5952
-32768,-16440,-8364
5240,-32768,6548
31012,-32768,20528
32767,-32768,26112
11160,-2528,14068
-14980,32767,1140
-32768,32767,3716
-32768,11744,-2308
-7496,-32768,4528
1336,-32768,5632
5008,-32768,6524
32767,-32768,24232
32767,-32520,29480
26520,-24536,13324
-5088,29244,9028
-32768,-16944,-8396
-3472,-32768,5016
32767,-32768,23180
32767,-32032,28868
13944,-32768,8712
-23940,-32768,1772
-32768,-32768,-4848
-32768,32767,5696
-32768,32767,6184
-29988,32767,296
-24528,32767,-560
0,19312,12200
12076,-32768,8164
-32768,-32768,-6828
-32768,6380,-3308
-32768,32767,5972
-856,21296,11928
14020,-7876,13636
32767,-32768,28472
26184,-32768,15856
-32768,-24320,-9180
-18792,32767,-72
31760,-31208,17136
32767,-31528,29804
3108,-32768,5708
-32768,-32768,-8848
-32768,32767,4308
-32768,-32304,-9092
-22880,-32768,2248
32767,-32544,24480
32767,-32544,24480
-24160,-32768,2020
32576,-32768,22140
32767,-32768,26812
24936,-22336,12896
-31112,32767,312
32767,-31952,32767
-32768,30948,2936
10152,-1880,13936
4408,-32768,6776
-12051,20194,19095
16416,-32768,10004
28384,-26240,14408
-16144,-1292,-51
32767,-32768,28788
32767,-31176,31564
11788,-32768,8164
444,-32768,5364
22756,-32768,13352
32767,-31724,27128
32767,-31408,32767
31264,-30168,17088
-5748,31016,8568
-32768,25324,1576
32767,-31552,30464
31716,-30916,17720
5516,7796,14228
-7704,32767,6656
-3064,25096,10788
10728,-1584,14224
23828,-21740,12764
32767,-32768,30088
