-16716,-3680,3560
-20480,-9988,-22523
-14732,-16836,17944
-14100,-17260,12172
-16912,-5768,17196
-10028,-868,11188
-17428,-3908,4240
-14592,-15368,16888
-14252,-11360,13296
-14512,-12802,-258
-16383,18174,11016
-9748,1604,9356
-24324,22532,29432
-18932,-6820,292
-9760,-3652,11520
-15996,-8728,19168
-14344,-20952,14336
-14364,-6956,14048
-12288,-30468,27141
-14840,-16180,7856
-18928,-18644,708
-15688,-11668,5444
-16383,12286,-6393
-17836,-9632,3328
-14872,-7696,7524
-3841,17660,-7680
-16188,-6804,18940
-10776,-3224,8264
-10916,-1680,8240
-17584,-13104,4004
-13444,-1840,8648
-16180,-14912,5960
-7938,11515,-8443
-14564,-10472,15888
-8192,13309,8711
-16348,-7864,5800
-15080,-16316,18720
-17340,-3028,16276
-9320,5856,9788
-16820,-7208,4852
-16816,-28,5008
-16940,-3816,2924
-18664,-12456,780
-16129,-30212,-18686
-14616,-7932,15804
-17836,-8868,3052
-17908,-6192,1224
-14528,3912,14836
-14452,2456,13076
-17480,4876,15980
-15800,5592,19312
-15664,5272,19272
-8177,-16449,-16449
-10552,-600,11000
-9248,3304,9900
-16540,6468,11692
-9212,2524,9912
-10660,-3268,10752
-3844,-23044,-5888
-18412,-12028,1308
-12576,6820,8340
-18324,-12452,1520
-7939,-29958,-7676
-15104,-3828,6816
-17648,8376,16612
-18732,-18364,256
-11908,6864,8304
-15000,3584,17672
-16460,-6524,3928
-17788,8788,14824
-14908,3704,15560
-16052,5708,18924
-16440,-8143,-258
-14832,-7937,-1
-17236,10072,17952
-17400,9396,17216
-11408,5608,8748
-16560,-12212,5068
-16568,-11996,5232
-15940,740,18408
-12760,7532,8904
-14996,6800,9980
-15112,4696,16352
-17736,-10808,2912
-3843,-24318,-4616
-8728,6744,10328
-15052,4964,16120
-9480,6300,9340
-17696,9344,13836
-18420,-14696,352
-16092,16379,-1029
-17324,8832,13092
-3843,-27647,-5639
-18728,-12672,324
-18000,-15312,2396
-8190,27648,-20417
-8960,2540,11428
-10112,-1168,11080
254,13564,3589
-11312,-3420,10264
