-13696,-6992,8692
-18600,10736,16028
8195,-258,-258
-17764,-19332,500
-12336,8256,9412
-8452,6144,11368
-8532,6640,11292
-12809,-2057,-2057
-14616,752,14600
-15164,4628,16092
-17560,9980,12852
-18052,-18872,1064
-17304,10864,18856
-8784,7692,10748
-17944,-17952,1636
-17824,10756,18068
-17928,-18072,1452
-17760,11228,18312
-13360,8264,9500
-17236,-17996,1108
-8668,6684,11252
-10284,1360,10680
4348,-507,-27915
-18432,10796,16664
8192,-6402,-247
-12892,8444,9704
-16700,-17196,2108
4097,26111,-10999
-17616,4095,-1
-10616,6780,9876
-14948,-2816,12944
-17344,-19784,1148
8192,-18179,29705
-15884,-12468,5288
-17276,-15068,3320
-17916,-19148,856
-17732,-20636,748
-17732,-20636,748
-18952,760,15864
-10016,3016,10080
-11136,3968,10124
-18940,832,15648
-16708,-12528,2160
-17908,-13480,608
-17116,-15616,1736
-17864,-14696,492
16638,-2564,8458
-17820,-7244,18176
-14640,-6812,11168
-14504,-8108,10024
-16456,1708,16400
-9620,7016,10092
-17612,-18784,936
-15600,1756,11820
-15332,-10684,5828
-8376,6188,10940
-8676,6368,10772
-9360,3436,11060
-17684,-17024,2072
-16796,3652,17996
-9588,2492,10728
-14664,-7620,6696
-8348,5024,11256
-17860,-12704,464
-17784,-13160,556
-8668,3964,10384
-10272,-492,10044
-8180,2600,11144
-15288,-7272,5648
12288,22268,12805
-18808,-12788,15264
-17080,-5028,13224
-11276,-3952,9264
-17784,-13492,820
-14548,-9944,9688
-16898,-258,-258
-12632,-6248,8284
-16796,-15076,2076
-17392,-9444,17436
-18788,-9048,16972
24830,-22529,5880
-17888,-14004,904
20735,8957,5130
-10608,2160,10228
-8620,3056,11192
-17409,-1,-1
-16768,-14200,2260
-17836,-17176,904
-16416,-2656,16168
12541,-5121,-13832
-17952,-16164,624
-17808,-16112,556
-17432,-13868,2696
24830,11521,-6918
-8740,4436,10428
-17648,-15552,1148
-8160,2472,11096
-9892,152,10448
-8284,6352,10700
-10964,5772,10496
