-17668,-15196,820
-17492,-12224,952
-17656,-5468,17632
-13240,-6992,7536
4349,-9470,-3082
-12984,-3980,7720
4351,21244,14085
-11916,4516,10480
-16732,-3800,15940
-8772,9304,2816
-15664,-12892,4812
-17680,-12912,1024
-17760,-13656,844
-9940,-4340,10240
-7940,-14843,-31758
-14460,-10400,9116
-18432,-5952,14200
-17516,-12664,1328
-12488,1952,10636
-4094,6144,-32247
-10260,1208,10140
-8496,-1076,11036
-12416,-3940,8112
-17168,-9408,1472
-17636,-4044,17824
-18168,5460,18052
-8488,1832,10588
-17344,-14684,1064
-18528,4216,14540
-12332,-6404,8396
-18508,-1376,17756
-8648,5528,10608
1,-25088,6665
-17440,-14632,776
-17164,-15076,1284
-14008,-7188,6568
-17164,6036,13328
-3841,32509,9477
-13296,-6292,7404
-17500,-14196,848
-18224,2984,17940
-9780,-2336,10632
-14740,-5104,6932
-8540,6388,10548
-18176,-4840,17913
-17108,-14664,1208
253,-30214,29703
-14700,-9112,6044
-18780,5236,17296
-14808,-6164,6048
-18476,4172,17708
-9956,1668,10352
-17552,-15996,808
-13040,-876,7720
-8924,3372,10956
-13004,3992,10952
-18960,2228,15708
-14532,-6392,8040
-16384,-15536,2840
-17184,-3016,17296
-16560,1748,12728
-11044,2848,10360
252,-19196,-11
-15852,-16032,4140
255,30204,-29181
-17712,-15380,1108
-13584,-7520,7344
-8428,3968,10832
-18112,1728,13800
-14576,-6960,10968
-16480,-9452,4000
-18908,-572,15252
-14696,-4304,6240
-18880,-924,16600
-9884,764,10368
-15344,-6760,5544
-15964,-1608,14016
-18880,7124,15824
-14180,4612,11532
-15092,7324,11948
-18272,5160,14368
-18152,6744,17964
-7939,-26877,-16650
-17348,-11684,1864
-15628,-8552,5144
-12288,-2520,8276
-12196,-3900,8592
-16312,-10600,2908
-18200,4768,17920
-8540,6796,10604
-17388,-14692,10751
-18816,-6984,15364
-17100,-14252,1384
-18640,3564,17400
-8572,4796,10652
-17584,-10824,876
-15504,-3968,13196
-18740,-1400,17532
-10148,-3100,10184
-16612,1264,15680
