-13676,7292,11192
-14412,-4960,10560
-12644,-5000,8428
-17872,7796,14888
-14544,-10748,6400
8447,-3589,-25589
-17184,7068,18864
-17820,-21092,716
-15064,7460,12320
-17392,-18380,2784
-18660,9320,17968
-13288,-6020,7788
-17288,9008,18816
-17004,-17588,3464
-15936,2044,15144
-11544,-3460,9112
-17304,7408,18900
-12212,-6536,8656
-14524,-4920,10496
-13060,6904,10684
-14536,-4088,10884
-10052,472,9996
-17952,-21816,468
-17392,7692,14312
-13292,-7400,7568
-14672,-3452,11060
-16116,7080,13184
-10216,-388,9860
-17728,-16748,576
-16772,2852,17588
-17968,7844,14844
-18100,5276,18856
-9056,6164,9516
-15024,-11492,6032
4350,25341,-2821
-8840,6848,9728
-15472,-10724,4244
251,-5882,-28682
-12888,7916,10676
-17652,-17192,1832
-17820,7644,-14341
-15896,-12032,5232
-17348,6972,18836
-8412,5832,9736
-14216,-7788,8796
-13768,-7512,7260
251,-1786,20726
-14492,-8836,6636
-14036,5116,11224
-16208,-14752,2916
-11836,8176,10020
-17524,-16008,808
-11724,6920,10144
-14328,-5096,7928
-15352,-10696,6040
-17620,-20236,1676
-15908,-15720,3080
12542,-30722,21755
-10024,7934,-1
-12924,-6216,8016
-8752,6720,9868
-12060,-4372,8724
-15852,-13916,5192
-17664,-20408,1636
-16840,-18436,1516
-14268,-6440,9428
-16664,7748,18080
254,-22531,-31237
-14464,-5284,10088
-14844,-11120,5400
-10100,-728,9948
-8448,6208,9864
-14084,6504,11640
-16360,2372,16156
-17684,-13764,528
-12228,-3364,8684
-12632,7084,10448
-15492,-756,13684
-15152,-10952,5932
-11856,6860,10092
-17216,5068,-1
-15492,-12104,4268
0,1275,-19701
-17796,-15668,1372
-8436,6328,9932
-10256,7152,9548
-12896,3940,10392
-16820,4656,13688
-18676,5924,16844
-18556,6904,16620
-8756,5968,9656
-14356,-8368,7012
-17896,-21092,464
-15628,1524,14444
-18704,9016,16740
-9196,2540,10336
-17708,-18584,1308
-18108,-18636,380
-14260,-7696,8000
-17004,6668,18616
