-18172,7168,18200
-10740,4632,9828
-16128,-18200,3896
-17632,-204,18440
-16184,-13180,4900
-14688,-8616,6564
4098,11521,19
-18676,8612,15084
-15452,3408,16064
-17776,10136,18481
-16660,-16416,2440
-17956,-18396,1360
-18088,-19156,512
-16832,9892,18856
-8444,7056,10836
-8976,7828,10044
-9084,3620,11252
4351,-1796,17927
-14536,-10392,6644
-18576,11284,14956
-10348,8128,9484
-9340,7419,-521
-14408,-5880,12048
-15892,-14640,4148
-15540,8888,10920
-17428,-15364,2984
-17272,10332,18844
-8456,6368,11040
-16720,9912,18772
-17768,-17292,2079
-10316,820,10572
4348,-763,6900
-17592,11060,18376
-14960,8632,10448
-18500,10432,15352
-18140,11248,17104
-18256,11132,16616
-17444,9884,12916
-9128,7644,10148
254,6138,-8184
-9992,6817,-258
-15788,8868,11396
-15788,8868,11396
-16056,-11084,5460
-8732,5384,11104
-17180,9144,12404
-18192,-18552,1124
-16168,9040,18384
-13044,-4880,8364
-13324,8068,9700
8192,12028,28167
-14752,9168,10660
-18112,-19916,440
-17336,10560,18744
-10976,-492,-1
-16212,8888,11432
-17464,10108,18452
0,-259,21255
-13576,7704,9568
-15180,5276,16928
12542,32765,-22531
-10376,7572,9148
-18296,9844,14333
-14860,4004,15940
-17844,-16712,2404
12540,21503,4608
12543,-1,-1
-17144,-14284,3888
-10368,724,10456
-15636,9308,11172
-17212,9736,12432
-17480,10508,18628
8446,17918,23036
-17720,-18916,748
-9464,2608,11044
-14108,-4000,11384
-15956,-14756,3560
-16572,7508,18360
-14201,-1029,-1029
4348,-18182,-16636
-9488,7836,9824
1,29951,8714
-11888,8100,9356
16639,-12291,2824
11072,2848,246
-10572,584,10500
-17720,-18268,836
8702,-258,-258
-10332,8340,9288
-15520,-10012,5968
-15520,-10012,5968
-15600,9480,10984
-17304,10428,18808
4350,-12291,1023
-18000,-19648,528
-8772,7784,10356
-17984,-19436,412
-12760,7708,9552
-14036,-7520,8468
-8524,5436,11176
-14684,2360,14756
-17752,-18924,684
-16180,-11564,5152
-11964,-2748,9316
-17180,10496,18820
-15472,-9968,5688
-14776,1176,14708
-18208,8232,13708
4350,-22274,32507
-8788,3196,11368
-18156,-19420,684
-8900,4564,11328
-15856,-12088,5375
-14268,-5692,10684
-18840,5248,15588
-15644,-11352,5544
-17628,2924,18372
-18016,-13992,776
-18552,-560,17896
-18840,3664,15420
-16732,-7248,4308
-10788,2592,10156
-18092,-3204,18396
-14488,-9720,10112
-14704,-11004,7280
-15296,-7952,5792
4097,19198,28937
-16088,-2584,15004
-10344,268,10176
-15960,-11712,4160
-16716,-8912,2248
-17492,-18980,1024
8446,30204,-14328
-11000,3952,10392
-17408,7216,13568
-17884,4740,18132
-15536,2000,11988
-10360,296,10220
-12416,-948,8468
12541,11269,17396
-17316,-12124,3268
-8436,3168,10728
-11904,2492,10180
16637,-16902,-19707
-8324,4644,10948
16639,29692,-19703
-8288,1872,10700
-9080,2988,11044
-16796,-7996,4208
-15340,-7644,13816
8445,5,30197
-18052,-3204,18300
-15484,-13220,5020
-16292,-14116,3368
-16452,-7088,8183
-18916,-10316,15308
-15540,-9916,5584
-17024,-10204,3572
-10316,-860,10264
-18796,1604,16696
-16564,1484,12732
-13140,2848,10804
-18624,-896,17156
-16564,-6136,15936
-18152,-2244,18312
-11920,-2628,10488
-10096,2576,10308
-17628,-12312,1844
-16660,-16064,2432
-17680,-14364,2028
-17812,-21004,1496
-18016,-21916,496
-16476,-9444,4508
-16308,-4364,14936
-16129,-1,-1
-13200,-2928,7820
-15820,-7652,13912
-17768,-12084,1728
-17632,-13360,2380
-17708,-12996,2316
-13440,-5660,7608
-8432,2080,10680
-18932,-12736,15444
-16956,-14592,2004
-17800,-14968,1864
-11812,-4212,8832
-8160,932,11212
12542,-6914,17661
-12392,6308,10112
-15964,-16060,3912
-11336,5324,9880
-9260,2228,11196
-18200,1640,18312
-14912,-13480,6068
-17504,-16864,2668
-18620,2264,14636
-16832,-12504,4132
-18956,1312,15512
-16996,-9228,3748
-18548,984,14192
