-18180,-16100,864
-16944,-14984,2116
-17580,-16420,1160
-13296,-4552,7884
-17292,1056,17908
-16852,-16344,2564
-16356,-8608,5024
-8052,5856,11040
-14224,3112,10948
-17836,1192,18360
-17340,-13932,1388
4348,-22273,-19457
-16804,-12196,2288
-16692,5436,12584
-8440,5528,10412
-8292,4792,11232
-7960,6952,11188
-16324,2476,15688
-17864,-15188,928
-11204,7248,10284
-16208,-15432,3788
-8512,3468,11244
-3844,-9979,29430
-16804,1232,16700
-14972,-4760,11716
-14768,-9408,8048
-8191,-12543,28681
-17980,-18788,1528
-12640,6500,10620
-16564,668,15964
-16748,-14004,4140
-15320,6876,12144
-14808,-11564,8064
-14232,-10580,6976
-8000,5096,11240
-11388,7352,10320
-18528,5356,17736
-12034,-13828,-25343
-15464,-32,13056
-16312,-440,15460
-17364,1364,17808
-18692,5956,15452
-7956,5664,10952
-17852,-11448,1088
-18079,-261,-1029
-8392,5116,11336
-18044,-15284,640
-17748,-13340,696
-8191,1790,25096
-18687,-1,-1
-18687,-1,-1
-17744,-13724,1336
-15516,-11428,5240
-16132,-15356,9721
-10732,7764,10428
-4096,-20483,-6904
-8152,7108,10516
-16988,3096,16676
-12286,14593,-22263
-9536,6160,10044
-15064,-11264,6848
-7964,6900,10760
-15524,-1988,13204
-7948,4944,11244
-14712,-8244,8128
-11232,-3484,9388
-17484,4104,17872
-15276,-9968,6076
-11100,-3028,9608
-17960,5060,18260
-8716,1484,11164
-8716,1484,11164
-9912,6520,10288
-9540,92,10644
-16888,-16884,2160
-18568,6780,15024
-11432,-3060,9288
-17712,-17068,764
-15608,-3360,13196
-17532,2492,17784
-8024,4416,11196
-15028,-12068,6804
-8300,6572,10480
-18664,5856,15664
-16668,868,16240
-17524,-18832,920
-10176,-680,10392
-17684,5592,13732
-14724,-8552,8484
-8996,2184,10920
-14720,-4312,8856
-12076,-6104,8548
-14288,6020,11280
-14164,6280,11104
-16129,18683,-11767
-17440,-14116,1416
-18552,4900,16120
-15192,-7808,6136
-16276,372,15980
-8112,5716,11144
