-8316,1800,11000
-16912,-17504,1932
-16588,5496,13068
-16088,-10292,4756
-17256,-48,17324
-17856,-2248,17924
-18456,-8624,17756
6008,12232,2816
-10664,1216,10084
-3841,-2820,-9978
-8884,6268,-9729
-16428,-17940,2516
-17476,3664,13336
-17568,-18188,756
-12292,-4956,8652
-14172,5228,11020
-13736,5308,10776
-8984,6728,10432
-11292,-1532,9544
-16828,-13164,3824
-17064,2548,17896
-16356,-19356,2436
-17544,-20176,640
-12732,-3868,8196
-10508,1152,10224
-17940,2192,18232
-9988,1572,10464
-10528,1668,10088
-18788,4628,15948
-16820,-13464,3800
-14424,5800,11096
-14280,-9452,9240
-11308,-720,9404
-17564,-16980,684
-17712,4572,13412
-14408,-13688,7164
-10364,2320,10124
-3842,-10242,-15364
-16024,-15660,3372
-10552,428,10076
-14412,-10628,10012
-3843,21252,22773
-16488,-18272,2528
4096,-23810,-21750
-18908,-56,16176
-16996,-18692,1664
-8852,8064,10628
-14940,-13200,5672
4349,3580,24066
-14872,-12192,6224
-14984,-3624,12232
-12136,-3632,8448
-17872,4488,13704
-15632,-9740,5248
-18580,-860,17780
-8520,3332,10864
-8449,-1,-1
-12016,3212,10680
-15612,-4864,13604
-18112,5664,14327
-14264,-6716,6452
-17956,-2436,17944
-13856,-4820,6892
-18848,864,16104
-16340,-12840,4140
-18708,-2108,14928
-18708,-2108,14928
-18848,4236,15944
-16384,-9520,4236
-9904,3544,10224
-18120,-7748,17960
-16784,-13312,3656
-18884,832,16172
-8308,3984,10864
-17560,-3660,17928
-15996,724,12404
-8408,4680,11004
-13880,-4240,7120
8192,24062,27915
-15200,-8748,5808
-17431,-300,-1
-14612,-13008,7240
255,1533,19200
-14336,-11860,10168
-8840,3680,10480
-14700,-13336,6316
-8796,4780,10964
-17440,-10660,2576
-17420,-15396,1088
-15012,-11216,5892
-14532,-7892,7264
-16236,-12800,4380
-18344,-5400,17980
-14500,-12384,11284
-16524,-13932,2284
-17372,-15320,1220
-17460,-14184,896
-14972,-6748,5924
-14337,-1,-1
-16564,-3016,12652
